Date,Issue code,ISIN code,Exchange code,Issue classification,Industry code,Securities under supervision and to be delisted flag,Ex-rights flag,Open,High,Low,Close,Final quote identifier,Final quote flag,Final quote,Trading volume,Turnover value,All-day VWAP
20140106,97760,JP3321100004,01,0124,9050, , ,1015,1030,1010,1030,,,,3100,3167300,1021.7097
20140107,97760,JP3321100004,01,0124,9050, , ,1020,1020,1001,1001,,,,1000,1016300,1016.3
20140108,97760,JP3321100004,01,0124,9050, , ,1020,1025,1001,1002,,,,1500,1518500,1012.3333
20140109,97760,JP3321100004,01,0124,9050, , ,1002,1150,1002,1129,,,,26300,28183200,1071.6046
20140110,97760,JP3321100004,01,0124,9050, , ,1120,1195,1100,1181,,,,15000,17110400,1140.6933
20140114,97760,JP3321100004,01,0124,9050, , ,1106,1169,1100,1139,,,,2400,2739100,1141.2917
20140115,97760,JP3321100004,01,0124,9050, , ,1109,1185,1109,1130,,,,6000,6928800,1154.8
20140116,97760,JP3321100004,01,0124,9050, , ,1130,1200,1106,1180,,,,5300,6193900,1168.6604
20140117,97760,JP3321100004,01,0124,9050, , ,1150,1170,1128,1133,,,,2700,3079800,1140.6667
20140120,97760,JP3321100004,01,0124,9050, , ,1133,1169,1133,1169,,,,600,687000,1145
20140121,97760,JP3321100004,01,0124,9050, , ,1136,1146,1130,1140,,,,2300,2617600,1138.087
20140122,97760,JP3321100004,01,0124,9050, , ,1130,1175,1130,1175,,,,800,915400,1144.25
20140123,97760,JP3321100004,01,0124,9050, , ,1149,1185,1122,1140,,,,10200,11681600,1145.2549
20140124,97760,JP3321100004,01,0124,9050, , ,1140,1180,1120,1172,,,,6100,7022600,1151.2459
20140127,97760,JP3321100004,01,0124,9050, , ,1143,1150,1121,1130,,,,2100,2385400,1135.9048
20140128,97760,JP3321100004,01,0124,9050, , ,1111,1185,1111,1180,,,,5700,6617300,1160.9298
20140129,97760,JP3321100004,01,0124,9050, , ,1194,1194,1172,1190,,,,8200,9770200,1191.4878
20140130,97760,JP3321100004,01,0124,9050, , ,1160,1199,1160,1176,,,,3200,3791600,1184.875
20140131,97760,JP3321100004,01,0124,9050, , ,1193,1195,1130,1130,,,,7000,8224700,1174.9571
20140106,97780,JP3399750003,01,0124,9050, , ,335,338,334,334,,,,9000,3016000,335.1111
20140107,97780,JP3399750003,01,0124,9050, , ,341,341,336,336,,,,2000,677000,338.5
20140108,97780,JP3399750003,01,0124,9050, , ,341,346,340,346,,,,3000,1027000,342.3333
20140109,97780,JP3399750003,01,0124,9050, , ,346,346,346,346,,,,1000,346000,346
20140110,97780,JP3399750003,01,0124,9050, , ,346,346,340,340,,,,4000,1377000,344.25
20140114,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20140115,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20140116,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20140117,97780,JP3399750003,01,0124,9050, , ,343,343,343,343,,,,1000,343000,343
20140120,97780,JP3399750003,01,0124,9050, , ,345,353,345,353,,,,4000,1399000,349.75
20140121,97780,JP3399750003,01,0124,9050, , ,354,365,354,354,,,,7000,2505000,357.8571
20140122,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20140123,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20140124,97780,JP3399750003,01,0124,9050, , ,358,359,354,355,,,,8000,2851000,356.375
20140127,97780,JP3399750003,01,0124,9050, , ,355,355,350,350,,,,6000,2110000,351.6667
20140128,97780,JP3399750003,01,0124,9050, , ,352,356,352,356,,,,2000,708000,354
20140129,97780,JP3399750003,01,0124,9050, , ,353,355,353,355,,,,2000,708000,354
20140130,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20140131,97780,JP3399750003,01,0124,9050, , ,352,356,352,352,,,,4000,1416000,354
20140106,97800,JP3773200005,01,0124,9050, , ,364,364,356,361,,,,5000,1809000,361.8
20140107,97800,JP3773200005,01,0124,9050, , ,355,355,355,355,,,,1000,355000,355
20140108,97800,JP3773200005,01,0124,9050, , ,356,356,355,355,,,,2000,711000,355.5
20140109,97800,JP3773200005,01,0124,9050, , ,356,356,356,356,,,,2000,712000,356
20140110,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20140114,97800,JP3773200005,01,0124,9050, , ,357,357,357,357,,,,2000,714000,357
20140115,97800,JP3773200005,01,0124,9050, , ,365,370,365,370,,,,3000,1104000,368
20140116,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20140117,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20140120,97800,JP3773200005,01,0124,9050, , ,378,379,375,379,,,,7000,2638000,376.8571
20140121,97800,JP3773200005,01,0124,9050, , ,371,377,371,377,,,,3000,1125000,375
20140122,97800,JP3773200005,01,0124,9050, , ,379,381,379,381,,,,2000,760000,380
20140123,97800,JP3773200005,01,0124,9050, , ,379,379,379,379,,,,1000,379000,379
20140124,97800,JP3773200005,01,0124,9050, , ,379,379,379,379,,,,1000,379000,379
20140127,97800,JP3773200005,01,0124,9050, , ,371,371,371,371,,,,1000,371000,371
20140128,97800,JP3773200005,01,0124,9050, , ,371,382,367,382,,,,3000,1120000,373.3333
20140129,97800,JP3773200005,01,0124,9050, , ,382,382,381,381,,,,2000,763000,381.5
20140130,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20140131,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
