Date,Issue code,ISIN code,Exchange code,Issue classification,Industry code,Securities under supervision and to be delisted flag,Ex-rights flag,Open,High,Low,Close,Final quote identifier,Final quote flag,Final quote,Trading volume,Turnover value,All-day VWAP
20140203,97760,JP3321100004,01,0124,9050, , ,1132,1135,1086,1120,,,,5500,6121000,1112.9091
20140204,97760,JP3321100004,01,0124,9050, , ,1085,1085,900,950,,,,22000,21493700,976.9864
20140205,97760,JP3321100004,01,0124,9050, , ,980,980,943,943,,,,8100,7789500,961.6667
20140206,97760,JP3321100004,01,0124,9050, , ,980,1047,980,1045,,,,1900,1897200,998.5263
20140207,97760,JP3321100004,01,0124,9050, , ,1002,1048,1002,1048,,,,2400,2444200,1018.4167
20140210,97760,JP3321100004,01,0124,9050, , ,1058,1084,1040,1084,,,,3100,3292200,1062
20140212,97760,JP3321100004,01,0124,9050, , ,1093,1140,1084,1140,,,,16400,18219600,1110.9512
20140213,97760,JP3321100004,01,0124,9050, , ,1170,1182,1141,1141,,,,5100,5875100,1151.9804
20140214,97760,JP3321100004,01,0124,9050, , ,1150,1160,1067,1120,,,,4400,4839000,1099.7727
20140217,97760,JP3321100004,01,0124,9050, , ,1105,1148,1100,1144,,,,800,898100,1122.625
20140218,97760,JP3321100004,01,0124,9050, , ,1145,1160,1128,1148,,,,3400,3909900,1149.9706
20140219,97760,JP3321100004,01,0124,9050, , ,1148,1148,1121,1121,,,,1200,1358700,1132.25
20140220,97760,JP3321100004,01,0124,9050, , ,1150,1174,1150,1170,,,,3100,3598400,1160.7742
20140221,97760,JP3321100004,01,0124,9050, , ,1170,1175,1145,1170,,,,1900,2217000,1166.8421
20140224,97760,JP3321100004,01,0124,9050, , ,1170,1180,1167,1167,,,,1100,1289600,1172.3636
20140225,97760,JP3321100004,01,0124,9050, , ,1167,1170,1160,1165,,,,2200,2569800,1168.0909
20140226,97760,JP3321100004,01,0124,9050, , ,1170,1176,1125,1125,,,,2500,2911400,1164.56
20140227,97760,JP3321100004,01,0124,9050, , ,1160,1167,1160,1160,,,,400,464700,1161.75
20140228,97760,JP3321100004,01,0124,9050, , ,1131,1132,1131,1132,,,,1200,1357300,1131.0833
20140203,97780,JP3399750003,01,0124,9050, , ,351,352,350,350,,,,4000,1404000,351
20140204,97780,JP3399750003,01,0124,9050, , ,347,347,340,340,,,,8000,2740000,342.5
20140205,97780,JP3399750003,01,0124,9050, , ,341,341,341,341,,,,1000,341000,341
20140206,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20140207,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20140210,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20140212,97780,JP3399750003,01,0124,9050, , ,341,342,341,342,,,,2000,683000,341.5
