Date,Issue code,ISIN code,Exchange code,Issue classification,Industry code,Securities under supervision and to be delisted flag,Ex-rights flag,Open,High,Low,Close,Final quote identifier,Final quote flag,Final quote,Trading volume,Turnover value,All-day VWAP
20170501,97760,JP3321100004,01,0124,9050, , ,1242,1242,1220,1220,,,,500,618800,1237.6
20170502,97760,JP3321100004,01,0124,9050, , ,1220,1220,1220,1220,,,,100,122000,1220
20170508,97760,JP3321100004,01,0124,9050, , ,1220,1220,1220,1220,,,,100,122000,1220
20170509,97760,JP3321100004,01,0124,9050, , ,1222,1242,1222,1242,,,,600,743200,1238.6667
20170510,97760,JP3321100004,01,0124,9050, , ,1242,1242,1218,1218,,,,1400,1712400,1223.1429
20170511,97760,JP3321100004,01,0124,9050, , ,1218,1218,1182,1195,,,,800,953700,1192.125
20170512,97760,JP3321100004,01,0124,9050, , ,1195,1195,1195,1195,,,,200,239000,1195
20170515,97760,JP3321100004,01,0124,9050, , ,1195,1195,1183,1183,,,,300,356200,1187.3333
20170516,97760,JP3321100004,01,0124,9050, , ,1184,1191,1170,1170,,,,1500,1770500,1180.3333
20170517,97760,JP3321100004,01,0124,9050, , ,1200,1200,1200,1200,,,,300,360000,1200
20170518,97760,JP3321100004,01,0124,9050, , ,1200,1200,1200,1200,,,,100,120000,1200
20170519,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20170522,97760,JP3321100004,01,0124,9050, , ,1200,1200,1200,1200,,,,200,240000,1200
20170523,97760,JP3321100004,01,0124,9050, , ,1199,1199,1198,1198,,,,300,359500,1198.3333
20170524,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20170525,97760,JP3321100004,01,0124,9050, , ,1198,1198,1198,1198,,,,100,119800,1198
20170526,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20170529,97760,JP3321100004,01,0124,9050, , ,1214,1214,1214,1214,,,,100,121400,1214
20170530,97760,JP3321100004,01,0124,9050, , ,1217,1220,1214,1220,,,,700,851900,1217
20170531,97760,JP3321100004,01,0124,9050, , ,1220,1220,1220,1220,,,,200,244000,1220
20170501,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20170502,97780,JP3399750003,01,0124,9050, , ,422,422,422,422,,,,1000,422000,422
20170508,97780,JP3399750003,01,0124,9050, , ,427,434,427,434,,,,7000,2999000,428.4286
20170509,97780,JP3399750003,01,0124,9050, , ,434,440,434,440,,,,6000,2619000,436.5
20170510,97780,JP3399750003,01,0124,9050, , ,440,450,440,440,,,,6000,2665000,444.1667
20170511,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20170512,97780,JP3399750003,01,0124,9050, , ,445,445,445,445,,,,1000,445000,445
20170515,97780,JP3399750003,01,0124,9050, , ,446,446,446,446,,,,2000,892000,446
20170516,97780,JP3399750003,01,0124,9050, , ,451,451,451,451,,,,2000,902000,451
20170517,97780,JP3399750003,01,0124,9050, , ,451,451,451,451,,,,2000,902000,451
20170518,97780,JP3399750003,01,0124,9050, , ,453,454,453,454,,,,3000,1360000,453.3333
20170519,97780,JP3399750003,01,0124,9050, , ,458,458,452,454,,,,8000,3642000,455.25
20170522,97780,JP3399750003,01,0124,9050, , ,454,456,454,456,,,,2000,910000,455
20170523,97780,JP3399750003,01,0124,9050, , ,456,456,456,456,,,,2000,912000,456
20170524,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20170525,97780,JP3399750003,01,0124,9050, , ,458,458,457,457,,,,5000,2288000,457.6
20170526,97780,JP3399750003,01,0124,9050, , ,457,457,457,457,,,,1000,457000,457
20170529,97780,JP3399750003,01,0124,9050, , ,474,474,474,474,,,,1000,474000,474
20170530,97780,JP3399750003,01,0124,9050, , ,474,475,473,475,,,,8000,3793000,474.125
20170531,97780,JP3399750003,01,0124,9050, , ,475,476,475,476,,,,2000,951000,475.5
20170501,97800,JP3773200005,01,0124,9050, , ,440,440,440,440,,,,1000,440000,440
20170502,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20170508,97800,JP3773200005,01,0124,9050, , ,448,448,448,448,,,,1000,448000,448
20170509,97800,JP3773200005,01,0124,9050, , ,432,432,432,432,,,,1000,432000,432
20170510,97800,JP3773200005,01,0124,9050, , ,433,433,433,433,,,,1000,433000,433
20170511,97800,JP3773200005,01,0124,9050, , ,440,440,440,440,,,,1000,440000,440
