Date,Issue code,ISIN code,Exchange code,Issue classification,Industry code,Securities under supervision and to be delisted flag,Ex-rights flag,Open,High,Low,Close,Final quote identifier,Final quote flag,Final quote,Trading volume,Turnover value,All-day VWAP
20170703,97760,JP3321100004,01,0124,9050, , ,1260,1280,1260,1280,,,,400,507900,1269.75
20170704,97760,JP3321100004,01,0124,9050, , ,1280,1280,1280,1280,,,,200,256000,1280
20170705,97760,JP3321100004,01,0124,9050, , ,1280,1280,1267,1267,,,,300,382700,1275.6667
20170706,97760,JP3321100004,01,0124,9050, , ,1246,1263,1246,1263,,,,1300,1622300,1247.9231
20170707,97760,JP3321100004,01,0124,9050, , ,1259,1259,1259,1259,,,,100,125900,1259
20170710,97760,JP3321100004,01,0124,9050, , ,1270,1270,1270,1270,,,,100,127000,1270
20170711,97760,JP3321100004,01,0124,9050, , ,1268,1268,1268,1268,,,,200,253600,1268
20170712,97760,JP3321100004,01,0124,9050, , ,1245,1245,1245,1245,,,,1000,1245000,1245
20170713,97760,JP3321100004,01,0124,9050, , ,1245,1245,1245,1245,,,,100,124500,1245
20170714,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20170718,97760,JP3321100004,01,0124,9050, , ,1269,1269,1269,1269,,,,100,126900,1269
20170719,97760,JP3321100004,01,0124,9050, , ,1250,1250,1250,1250,,,,100,125000,1250
20170720,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20170721,97760,JP3321100004,01,0124,9050, , ,1270,1270,1270,1270,,,,100,127000,1270
20170724,97760,JP3321100004,01,0124,9050, , ,1269,1269,1269,1269,,,,100,126900,1269
20170725,97760,JP3321100004,01,0124,9050, , ,1269,1272,1269,1272,,,,600,762000,1270
20170726,97760,JP3321100004,01,0124,9050, , ,1272,1272,1272,1272,,,,800,1017600,1272
20170727,97760,JP3321100004,01,0124,9050, , ,1273,1273,1273,1273,,,,100,127300,1273
20170728,97760,JP3321100004,01,0124,9050, , ,1273,1274,1273,1274,,,,700,891200,1273.1429
20170731,97760,JP3321100004,01,0124,9050, , ,1246,1278,1246,1278,,,,1900,2391900,1258.8947
20170703,97780,JP3399750003,01,0124,9050, , ,473,475,473,475,,,,3000,1421000,473.6667
20170704,97780,JP3399750003,01,0124,9050, , ,473,473,473,473,,,,1000,473000,473
20170705,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20170706,97780,JP3399750003,01,0124,9050, , ,473,473,473,473,,,,1000,473000,473
20170707,97780,JP3399750003,01,0124,9050, , ,466,466,466,466,,,,1000,466000,466
20170710,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20170711,97780,JP3399750003,01,0124,9050, , ,473,473,473,473,,,,2000,946000,473
20170712,97780,JP3399750003,01,0124,9050, , ,470,470,470,470,,,,2000,940000,470
20170713,97780,JP3399750003,01,0124,9050, , ,473,480,473,480,,,,6000,2873000,478.8333
