Date,Issue code,ISIN code,Exchange code,Issue classification,Industry code,Securities under supervision and to be delisted flag,Ex-rights flag,Open,High,Low,Close,Final quote identifier,Final quote flag,Final quote,Trading volume,Turnover value,All-day VWAP
20160201,97760,JP3321100004,01,0124,9050, , ,1205,1210,1191,1210,,,,900,1082000,1202.2222
20160202,97760,JP3321100004,01,0124,9050, , ,1240,1240,1240,1240,,,,700,868000,1240
20160203,97760,JP3321100004,01,0124,9050, , ,1230,1230,1190,1190,,,,800,963300,1204.125
20160204,97760,JP3321100004,01,0124,9050, , ,1178,1178,1166,1166,,,,400,469000,1172.5
20160205,97760,JP3321100004,01,0124,9050, , ,1150,1218,1145,1218,,,,1000,1185000,1185
20160208,97760,JP3321100004,01,0124,9050, , ,1215,1248,1215,1237,,,,700,859600,1228
20160209,97760,JP3321100004,01,0124,9050, , ,1147,1147,1117,1120,,,,1700,1924800,1132.2353
20160210,97760,JP3321100004,01,0124,9050, , ,1115,1175,1105,1117,,,,2300,2591700,1126.8261
20160212,97760,JP3321100004,01,0124,9050, , ,1057,1087,1003,1045,,,,4500,4675000,1038.8889
20160215,97760,JP3321100004,01,0124,9050, , ,1052,1100,1052,1100,,,,2200,2368800,1076.7273
20160216,97760,JP3321100004,01,0124,9050, , ,1100,1100,1100,1100,,,,400,440000,1100
20160217,97760,JP3321100004,01,0124,9050, , ,1117,1117,1117,1117,,,,800,893600,1117
20160218,97760,JP3321100004,01,0124,9050, , ,1110,1110,1075,1075,,,,1300,1427800,1098.3077
20160219,97760,JP3321100004,01,0124,9050, , ,1105,1110,1105,1110,,,,400,443000,1107.5
20160222,97760,JP3321100004,01,0124,9050, , ,1107,1107,1107,1107,,,,100,110700,1107
20160223,97760,JP3321100004,01,0124,9050, , ,1101,1101,1101,1101,,,,100,110100,1101
20160224,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20160225,97760,JP3321100004,01,0124,9050, , ,1101,1101,1101,1101,,,,400,440400,1101
20160226,97760,JP3321100004,01,0124,9050, , ,1110,1110,1110,1110,,,,100,111000,1110
20160229,97760,JP3321100004,01,0124,9050, , ,1110,1115,1110,1115,,,,600,668000,1113.3333
20160201,97780,JP3399750003,01,0124,9050, , ,379,382,379,382,,,,2000,761000,380.5
20160202,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20160203,97780,JP3399750003,01,0124,9050, , ,376,376,376,376,,,,1000,376000,376
20160204,97780,JP3399750003,01,0124,9050, , ,375,375,375,375,,,,2000,750000,375
20160205,97780,JP3399750003,01,0124,9050, , ,380,380,380,380,,,,1000,380000,380
20160208,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20160209,97780,JP3399750003,01,0124,9050, , ,375,375,375,375,,,,2000,750000,375
20160210,97780,JP3399750003,01,0124,9050, , ,375,375,371,371,,,,3000,1118000,372.6667
20160212,97780,JP3399750003,01,0124,9050, , ,357,358,356,358,,,,5000,1785000,357
20160215,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20160216,97780,JP3399750003,01,0124,9050, , ,363,374,363,374,,,,2000,737000,368.5
20160217,97780,JP3399750003,01,0124,9050, , ,366,369,366,369,,,,3000,1104000,368
20160218,97780,JP3399750003,01,0124,9050, , ,361,369,361,369,,,,3000,1091000,363.6667
20160219,97780,JP3399750003,01,0124,9050, , ,370,370,370,370,,,,1000,370000,370
20160222,97780,JP3399750003,01,0124,9050, , ,370,370,365,365,,,,2000,735000,367.5
20160223,97780,JP3399750003,01,0124,9050, , ,363,364,361,364,,,,4000,1451000,362.75
20160224,97780,JP3399750003,01,0124,9050, , ,363,370,360,370,,,,7000,2543000,363.2857
20160225,97780,JP3399750003,01,0124,9050, ,2,342,362,337,362,,,,4000,1388000,347
20160226,97780,JP3399750003,01,0124,9050, , ,361,361,351,354,,,,4000,1417000,354.25
20160229,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20160201,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20160202,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20160203,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
