Date,Issue code,ISIN code,Exchange code,Issue classification,Industry code,Securities under supervision and to be delisted flag,Ex-rights flag,Open,High,Low,Close,Final quote identifier,Final quote flag,Final quote,Trading volume,Turnover value,All-day VWAP
20160801,97760,JP3321100004,01,0124,9050, , ,1063,1063,1063,1063,,,,100,106300,1063
20160802,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20160803,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20160804,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20160805,97760,JP3321100004,01,0124,9050, , ,1060,1060,1045,1045,,,,300,315000,1050
20160808,97760,JP3321100004,01,0124,9050, , ,1025,1025,1015,1015,,,,800,817500,1021.875
20160809,97760,JP3321100004,01,0124,9050, , ,1015,1020,1015,1020,,,,900,916400,1018.2222
20160810,97760,JP3321100004,01,0124,9050, , ,1008,1008,1008,1008,,,,500,504000,1008
20160812,97760,JP3321100004,01,0124,9050, , ,1029,1029,980,980,,,,2400,2366300,985.9583
20160815,97760,JP3321100004,01,0124,9050, , ,975,975,975,975,,,,200,195000,975
20160816,97760,JP3321100004,01,0124,9050, , ,965,975,965,975,,,,800,774000,967.5
20160817,97760,JP3321100004,01,0124,9050, , ,961,961,960,960,,,,3400,3267100,960.9118
20160818,97760,JP3321100004,01,0124,9050, , ,960,960,960,960,,,,500,480000,960
20160819,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20160822,97760,JP3321100004,01,0124,9050, , ,958,958,958,958,,,,200,191600,958
20160823,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20160824,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20160825,97760,JP3321100004,01,0124,9050, , ,958,975,958,975,,,,1000,973300,973.3
20160826,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20160829,97760,JP3321100004,01,0124,9050, , ,1032,1040,1032,1040,,,,200,207200,1036
20160830,97760,JP3321100004,01,0124,9050, , ,1042,1042,1040,1040,,,,600,624200,1040.3333
20160831,97760,JP3321100004,01,0124,9050, , ,1040,1040,1040,1040,,,,400,416000,1040
20160801,97780,JP3399750003,01,0124,9050, , ,400,400,392,395,,,,3000,1187000,395.6667
20160802,97780,JP3399750003,01,0124,9050, , ,395,395,395,395,,,,1000,395000,395
20160803,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20160804,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
