Date,Issue code,ISIN code,Exchange code,Issue classification,Industry code,Securities under supervision and to be delisted flag,Ex-rights flag,Open,High,Low,Close,Final quote identifier,Final quote flag,Final quote,Trading volume,Turnover value,All-day VWAP
20160502,97760,JP3321100004,01,0124,9050, , ,1181,1181,1181,1181,,,,100,118100,1181
20160506,97760,JP3321100004,01,0124,9050, , ,1181,1181,1181,1181,,,,300,354300,1181
20160509,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20160510,97760,JP3321100004,01,0124,9050, , ,1182,1199,1182,1199,,,,2200,2605400,1184.2727
20160511,97760,JP3321100004,01,0124,9050, , ,1190,1190,1182,1182,,,,3300,3911000,1185.1515
20160512,97760,JP3321100004,01,0124,9050, , ,1182,1200,1182,1200,,,,1200,1423800,1186.5
20160513,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20160516,97760,JP3321100004,01,0124,9050, , ,1110,1155,1100,1100,,,,4500,5067100,1126.0222
20160517,97760,JP3321100004,01,0124,9050, , ,1130,1130,1110,1110,,,,400,446000,1115
20160518,97760,JP3321100004,01,0124,9050, , ,1115,1115,1110,1110,,,,900,1000500,1111.6667
20160519,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20160520,97760,JP3321100004,01,0124,9050, , ,1090,1110,1090,1110,,,,400,438000,1095
20160523,97760,JP3321100004,01,0124,9050, , ,1085,1085,1079,1079,2,3,1079,1200,1300800,1084
20160524,97760,JP3321100004,01,0124,9050, , ,1080,1081,1074,1074,,,,900,971600,1079.5556
20160525,97760,JP3321100004,01,0124,9050, , ,1080,1080,1080,1080,,,,100,108000,1080
20160526,97760,JP3321100004,01,0124,9050, , ,1100,1100,1100,1100,,,,300,330000,1100
20160527,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20160530,97760,JP3321100004,01,0124,9050, , ,1100,1100,1099,1099,,,,500,549900,1099.8
20160531,97760,JP3321100004,01,0124,9050, , ,1110,1110,1110,1110,1,3,1109,100,111000,1110
20160502,97780,JP3399750003,01,0124,9050, , ,392,397,392,396,,,,5000,1973000,394.6
20160506,97780,JP3399750003,01,0124,9050, , ,396,396,387,387,,,,6000,2350000,391.6667
20160509,97780,JP3399750003,01,0124,9050, , ,383,391,383,385,,,,5000,1927000,385.4
20160510,97780,JP3399750003,01,0124,9050, , ,382,383,382,383,,,,2000,765000,382.5
20160511,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20160512,97780,JP3399750003,01,0124,9050, , ,383,383,383,383,,,,2000,766000,383
20160513,97780,JP3399750003,01,0124,9050, , ,382,383,380,380,,,,3000,1145000,381.6667
20160516,97780,JP3399750003,01,0124,9050, , ,383,383,383,383,,,,1000,383000,383
20160517,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20160518,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20160519,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20160520,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20160523,97780,JP3399750003,01,0124,9050, , ,383,391,383,391,,,,2000,774000,387
20160524,97780,JP3399750003,01,0124,9050, , ,391,391,391,391,,,,1000,391000,391
20160525,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20160526,97780,JP3399750003,01,0124,9050, , ,388,388,388,388,,,,2000,776000,388
20160527,97780,JP3399750003,01,0124,9050, , ,388,388,387,387,,,,2000,775000,387.5
20160530,97780,JP3399750003,01,0124,9050, , ,395,395,388,388,,,,2000,783000,391.5
20160531,97780,JP3399750003,01,0124,9050, , ,398,399,398,399,,,,4000,1594000,398.5
20160502,97800,JP3773200005,01,0124,9050, , ,464,464,464,464,,,,1000,464000,464
20160506,97800,JP3773200005,01,0124,9050, , ,470,470,470,470,,,,1000,470000,470
20160509,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20160510,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20160511,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20160512,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
