Date,Issue code,ISIN code,Exchange code,Issue classification,Industry code,Securities under supervision and to be delisted flag,Ex-rights flag,Open,High,Low,Close,Final quote identifier,Final quote flag,Final quote,Trading volume,Turnover value,All-day VWAP
20161101,97760,JP3321100004,01,0124,9050, , ,1090,1099,1090,1099,,,,1400,1526900,1090.6429
20161102,97760,JP3321100004,01,0124,9050, , ,1098,1098,1096,1096,,,,200,219400,1097
20161104,97760,JP3321100004,01,0124,9050, , ,1099,1099,1023,1098,,,,900,949900,1055.4444
20161107,97760,JP3321100004,01,0124,9050, , ,1098,1098,1095,1098,,,,1100,1206700,1097
20161108,97760,JP3321100004,01,0124,9050, , ,1098,1098,1095,1095,,,,1200,1314600,1095.5
20161109,97760,JP3321100004,01,0124,9050, , ,1065,1095,1062,1092,,,,1500,1627700,1085.1333
20161110,97760,JP3321100004,01,0124,9050, , ,1082,1082,1082,1082,,,,200,216400,1082
20161111,97760,JP3321100004,01,0124,9050, , ,1096,1096,1082,1082,,,,1300,1423400,1094.9231
20161114,97760,JP3321100004,01,0124,9050, , ,1095,1100,1095,1100,,,,4300,4718200,1097.2558
20161115,97760,JP3321100004,01,0124,9050, , ,1095,1095,1095,1095,,,,1000,1095000,1095
20161116,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20161117,97760,JP3321100004,01,0124,9050, , ,1095,1095,1095,1095,,,,300,328500,1095
20161118,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20161121,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20161122,97760,JP3321100004,01,0124,9050, , ,1097,1097,1097,1097,,,,200,219400,1097
20161124,97760,JP3321100004,01,0124,9050, , ,1101,1111,1101,1110,,,,600,663700,1106.1667
20161125,97760,JP3321100004,01,0124,9050, , ,1084,1084,1084,1084,,,,500,542000,1084
20161128,97760,JP3321100004,01,0124,9050, , ,1114,1135,1114,1130,,,,400,450100,1125.25
20161129,97760,JP3321100004,01,0124,9050, , ,1125,1125,1124,1125,,,,1800,2024800,1124.8889
20161130,97760,JP3321100004,01,0124,9050, , ,1125,1129,1107,1119,,,,400,448000,1120
20161101,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20161102,97780,JP3399750003,01,0124,9050, , ,380,380,380,380,,,,2000,760000,380
20161104,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20161107,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20161108,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20161109,97780,JP3399750003,01,0124,9050, , ,375,375,375,375,,,,1000,375000,375
20161110,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20161111,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20161114,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20161115,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20161116,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20161117,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20161118,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20161121,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20161122,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20161124,97780,JP3399750003,01,0124,9050, , ,382,385,382,385,,,,2000,767000,383.5
20161125,97780,JP3399750003,01,0124,9050, , ,385,387,385,387,,,,2000,772000,386
20161128,97780,JP3399750003,01,0124,9050, , ,395,395,395,395,,,,2000,790000,395
20161129,97780,JP3399750003,01,0124,9050, , ,390,390,390,390,,,,5000,1950000,390
20161130,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20161101,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20161102,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20161104,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20161107,97800,JP3773200005,01,0124,9050, , ,440,440,424,424,,,,3000,1304000,434.6667
20161108,97800,JP3773200005,01,0124,9050, , ,416,418,416,418,,,,3000,1252000,417.3333
20161109,97800,JP3773200005,01,0124,9050, , ,423,423,420,420,,,,2000,843000,421.5
20161110,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20161111,97800,JP3773200005,01,0124,9050, , ,425,425,421,421,,,,2000,846000,423
20161114,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20161115,97800,JP3773200005,01,0124,9050, , ,417,417,417,417,,,,2000,834000,417
20161116,97800,JP3773200005,01,0124,9050, , ,414,414,406,408,,,,12000,4882000,406.8333
20161117,97800,JP3773200005,01,0124,9050, , ,408,408,408,408,,,,3000,1224000,408
20161118,97800,JP3773200005,01,0124,9050, , ,421,421,421,421,,,,1000,421000,421
20161121,97800,JP3773200005,01,0124,9050, , ,421,421,421,421,,,,2000,842000,421
20161122,97800,JP3773200005,01,0124,9050, , ,421,421,421,421,,,,2000,842000,421
20161124,97800,JP3773200005,01,0124,9050, , ,421,421,421,421,,,,2000,842000,421
20161125,97800,JP3773200005,01,0124,9050, , ,421,421,421,421,,,,1000,421000,421
20161128,97800,JP3773200005,01,0124,9050, , ,426,427,426,427,,,,2000,853000,426.5
20161129,97800,JP3773200005,01,0124,9050, , ,433,433,426,426,,,,3000,1286000,428.6667
20161130,97800,JP3773200005,01,0124,9050, , ,426,426,426,426,,,,2000,852000,426
20161101,97820,JP3548550007,01,0124,9050, , ,836,836,805,826,,,,34100,28105900,824.2199
20161102,97820,JP3548550007,01,0124,9050, , ,818,818,793,799,,,,23200,18593400,801.4397
20161104,97820,JP3548550007,01,0124,9050, , ,779,806,770,800,,,,24700,19315500,782.004
20161107,97820,JP3548550007,01,0124,9050, , ,800,805,794,805,,,,7700,6165900,800.7662
20161108,97820,JP3548550007,01,0124,9050, , ,820,820,794,794,,,,11100,8945700,805.9189
20161109,97820,JP3548550007,01,0124,9050, , ,798,805,765,781,,,,39900,31149600,780.6917
20161110,97820,JP3548550007,01,0124,9050, , ,800,808,791,795,,,,20500,16384400,799.239
20161111,97820,JP3548550007,01,0124,9050, , ,795,808,786,795,,,,95300,75016400,787.1605
20161114,97820,JP3548550007,01,0124,9050, , ,795,813,792,806,,,,9200,7374700,801.5978
20161115,97820,JP3548550007,01,0124,9050, , ,806,824,805,824,,,,10700,8673500,810.6075
20161116,97820,JP3548550007,01,0124,9050, , ,822,822,815,815,,,,17500,14324600,818.5486
20161117,97820,JP3548550007,01,0124,9050, , ,808,815,803,808,,,,16900,13650400,807.716
20161118,97820,JP3548550007,01,0124,9050, , ,805,811,800,811,,,,14200,11433100,805.1479
20161121,97820,JP3548550007,01,0124,9050, , ,818,883,817,882,,,,48900,41928900,857.4417
20161122,97820,JP3548550007,01,0124,9050, , ,873,900,858,900,,,,36100,31774000,880.1662
20161124,97820,JP3548550007,01,0124,9050, , ,901,914,897,914,,,,30200,27312000,904.3709
20161125,97820,JP3548550007,01,0124,9050, , ,899,910,867,890,,,,26000,23089300,888.05
20161128,97820,JP3548550007,01,0124,9050, , ,896,901,883,887,,,,10400,9303600,894.5769
20161129,97820,JP3548550007,01,0124,9050, , ,889,891,867,868,,,,10700,9419900,880.3645
20161130,97820,JP3548550007,01,0124,9050, , ,911,950,896,937,,,,49200,46002800,935.0163
20161101,97830,JP3835620000,01,0111,9050, , ,2815,3020,2813,2974,,,,922000,2715216700,2944.9205
20161102,97830,JP3835620000,01,0111,9050, , ,2958,2990,2912,2933,,,,670100,1970917300,2941.2286
20161104,97830,JP3835620000,01,0111,9050, , ,2929,2951,2901,2918,,,,725800,2123021700,2925.0781
20161107,97830,JP3835620000,01,0111,9050, , ,2926,2950,2895,2910,,,,306400,893338200,2915.5946
20161108,97830,JP3835620000,01,0111,9050, , ,2931,2958,2915,2934,,,,403700,1184393900,2933.8467
20161109,97830,JP3835620000,01,0111,9050, , ,2945,2963,2800,2830,,,,513900,1477927200,2875.9043
20161110,97830,JP3835620000,01,0111,9050, , ,2925,2937,2891,2914,,,,346200,1008919800,2914.2686
20161111,97830,JP3835620000,01,0111,9050, , ,2901,2920,2837,2850,,,,400400,1147717500,2866.4273
20161114,97830,JP3835620000,01,0111,9050, , ,2885,2885,2850,2863,,,,210400,602834600,2865.1835
20161115,97830,JP3835620000,01,0111,9050, , ,2820,2838,2771,2836,,,,360600,1015946300,2817.3774
