Date,Issue code,ISIN code,Exchange code,Issue classification,Industry code,Securities under supervision and to be delisted flag,Ex-rights flag,Open,High,Low,Close,Final quote identifier,Final quote flag,Final quote,Trading volume,Turnover value,All-day VWAP
20150105,97760,JP3321100004,01,0124,9050, , ,855,880,848,873,,,,5600,4859400,867.75
20150106,97760,JP3321100004,01,0124,9050, , ,875,876,872,873,,,,2700,2362500,875
20150107,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20150108,97760,JP3321100004,01,0124,9050, , ,878,879,864,879,,,,2300,2017400,877.1304
20150109,97760,JP3321100004,01,0124,9050, , ,862,894,862,894,,,,9200,8068300,876.9891
20150113,97760,JP3321100004,01,0124,9050, , ,898,921,890,905,,,,3100,2797200,902.3226
20150114,97760,JP3321100004,01,0124,9050, , ,905,915,901,904,,,,3600,3262400,906.2222
20150115,97760,JP3321100004,01,0124,9050, , ,901,901,900,900,,,,600,540100,900.1667
20150116,97760,JP3321100004,01,0124,9050, , ,890,890,868,888,,,,7900,6978400,883.3418
20150119,97760,JP3321100004,01,0124,9050, , ,877,897,874,876,,,,600,527700,879.5
20150120,97760,JP3321100004,01,0124,9050, , ,888,888,876,878,,,,900,796000,884.4444
20150121,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20150122,97760,JP3321100004,01,0124,9050, , ,890,890,890,890,,,,800,712000,890
20150123,97760,JP3321100004,01,0124,9050, , ,890,890,877,877,,,,1800,1594300,885.7222
20150126,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20150127,97760,JP3321100004,01,0124,9050, , ,877,889,877,889,,,,1600,1411300,882.0625
20150128,97760,JP3321100004,01,0124,9050, , ,889,893,883,884,,,,1200,1065500,887.9167
20150129,97760,JP3321100004,01,0124,9050, , ,899,908,881,908,,,,6400,5723300,894.2656
20150130,97760,JP3321100004,01,0124,9050, , ,916,917,892,900,,,,3000,2737100,912.3667
20150105,97780,JP3399750003,01,0124,9050, , ,360,365,360,365,,,,4000,1447000,361.75
20150106,97780,JP3399750003,01,0124,9050, , ,360,366,360,360,,,,3000,1086000,362
20150107,97780,JP3399750003,01,0124,9050, , ,364,364,364,364,,,,1000,364000,364
20150108,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20150109,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20150113,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20150114,97780,JP3399750003,01,0124,9050, , ,363,363,363,363,,,,1000,363000,363
20150115,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
