Date,Issue code,ISIN code,Exchange code,Issue classification,Industry code,Securities under supervision and to be delisted flag,Ex-rights flag,Open,High,Low,Close,Final quote identifier,Final quote flag,Final quote,Trading volume,Turnover value,All-day VWAP
20130401,97830,JP3835620000,01,0111,9050, , ,4035,4040,3905,3905,,,,9100,35727000,3926.044
20130402,97830,JP3835620000,01,0111,9050, , ,3870,3970,3825,3890,,,,14200,55253000,3891.0563
20130403,97830,JP3835620000,01,0111,9050, , ,3835,3995,3835,3995,,,,12400,49103500,3959.9597
20130404,97830,JP3835620000,01,0111,9050, , ,3955,4050,3955,4045,,,,16600,67064000,4040
20130405,97830,JP3835620000,01,0111,9050, , ,4090,4115,4055,4065,,,,38900,158624000,4077.7378
20130408,97830,JP3835620000,01,0111,9050, , ,4105,4175,4095,4140,,,,38200,157672000,4127.5393
20130409,97830,JP3835620000,01,0111,9050, , ,4090,4145,4090,4140,,,,10900,44981500,4126.7431
20130410,97830,JP3835620000,01,0111,9050, , ,4145,4245,4145,4245,,,,19500,82007500,4205.5128
20130411,97830,JP3835620000,01,0111,9050, , ,4250,4320,4175,4195,,,,17100,72104500,4216.6374
20130412,97830,JP3835620000,01,0111,9050, , ,4140,4190,4120,4150,,,,24500,101657000,4149.2653
20130415,97830,JP3835620000,01,0111,9050, , ,4150,4185,4125,4140,,,,6100,25276000,4143.6066
20130416,97830,JP3835620000,01,0111,9050, , ,4120,4180,4110,4165,,,,16500,68545500,4154.2727
20130417,97830,JP3835620000,01,0111,9050, , ,4140,4145,4100,4105,,,,17700,72808000,4113.4463
20130418,97830,JP3835620000,01,0111,9050, , ,4115,4155,4095,4135,,,,11400,47030000,4125.4386
20130419,97830,JP3835620000,01,0111,9050, , ,4155,4160,4115,4140,,,,9400,38938500,4142.3936
20130422,97830,JP3835620000,01,0111,9050, , ,4195,4235,4175,4195,,,,7900,33213500,4204.2405
20130423,97830,JP3835620000,01,0111,9050, , ,4165,4280,4165,4240,,,,10400,43806000,4212.1154
20130424,97830,JP3835620000,01,0111,9050, , ,4250,4255,4185,4195,,,,15100,63607000,4212.3841
20130425,97830,JP3835620000,01,0111,9050, , ,4250,4305,4250,4250,,,,14300,60982000,4264.4755
20130426,97830,JP3835620000,01,0111,9050, , ,4235,4240,4175,4205,,,,8800,36951500,4199.0341
20130430,97830,JP3835620000,01,0111,9050, , ,4265,4305,4240,4285,,,,19400,83151000,4286.134
20130401,97870,JP3389700000,01,0111,9050, , ,2088,2090,2007,2008,,,,142400,291796000,2049.1292
20130402,97870,JP3389700000,01,0111,9050, , ,2002,2020,1965,2002,,,,185100,370957000,2004.0897
20130403,97870,JP3389700000,01,0111,9050, , ,2003,2112,1999,2108,,,,218900,456403200,2084.9849
20130404,97870,JP3389700000,01,0111,9050, , ,2081,2124,2026,2122,,,,151800,316570900,2085.4473
20130405,97870,JP3389700000,01,0111,9050, , ,2128,2160,2099,2102,,,,212500,451390000,2124.1882
20130408,97870,JP3389700000,01,0111,9050, , ,2111,2178,2101,2177,,,,110500,237074300,2145.4688
20130409,97870,JP3389700000,01,0111,9050, , ,2199,2222,2161,2208,,,,129100,283256400,2194.0852
20130410,97870,JP3389700000,01,0111,9050, , ,2158,2179,2083,2153,,,,287300,611523000,2128.5172
20130411,97870,JP3389700000,01,0111,9050, , ,2140,2149,1995,2007,,,,338200,688105000,2034.6097
20130412,97870,JP3389700000,01,0111,9050, , ,2008,2038,1967,1973,,,,253700,505410500,1992.1581
20130415,97870,JP3389700000,01,0111,9050, , ,1974,2001,1974,1977,,,,114100,226718500,1987.0158
20130416,97870,JP3389700000,01,0111,9050, , ,1972,1989,1947,1974,,,,128400,252606000,1967.3364
20130417,97870,JP3389700000,01,0111,9050, , ,1981,2008,1979,2002,,,,73100,145934500,1996.368
20130418,97870,JP3389700000,01,0111,9050, , ,2005,2063,1991,2048,,,,229100,467448300,2040.368
20130419,97870,JP3389700000,01,0111,9050, , ,2059,2081,2038,2072,,,,178600,368571600,2063.6708
20130422,97870,JP3389700000,01,0111,9050, , ,2091,2112,2068,2080,,,,112700,234937000,2084.6229
20130423,97870,JP3389700000,01,0111,9050, , ,2089,2089,2065,2083,,,,95000,197473800,2078.6716
20130424,97870,JP3389700000,01,0111,9050, , ,2100,2120,2092,2118,,,,109200,230207600,2108.1282
20130425,97870,JP3389700000,01,0111,9050, , ,2119,2125,2082,2113,,,,94300,198564500,2105.6681
20130426,97870,JP3389700000,01,0111,9050, , ,2108,2114,2054,2058,,,,129500,268164200,2070.766
20130430,97870,JP3389700000,01,0111,9050, , ,2050,2104,2015,2019,,,,217600,444547300,2042.9563
20130401,97880,JP3651020004,01,0111,9050, , ,1515,1515,1330,1330,2,3,1335,95200,135643600,1424.8277
20130402,97880,JP3651020004,01,0111,9050, , ,1340,1457,1301,1436,,,,121400,169173300,1393.5198
20130403,97880,JP3651020004,01,0111,9050, , ,1440,1496,1440,1488,,,,70500,104270500,1479.0142
20130404,97880,JP3651020004,01,0111,9050, , ,1488,1508,1436,1504,,,,61600,91254800,1481.4091
20130405,97880,JP3651020004,01,0111,9050, , ,1505,1570,1495,1529,,,,134600,205857400,1529.4012
20130408,97880,JP3651020004,01,0111,9050, , ,1545,1622,1545,1616,,,,88300,140071100,1586.3092
20130409,97880,JP3651020004,01,0111,9050, , ,1616,1616,1573,1585,,,,75300,120071200,1594.571
20130410,97880,JP3651020004,01,0111,9050, , ,1571,1600,1570,1578,,,,64200,101259700,1577.2539
20130411,97880,JP3651020004,01,0111,9050, , ,1585,1594,1556,1580,,,,35800,56241900,1571.0028
20130412,97880,JP3651020004,01,0111,9050, , ,1570,1575,1555,1567,,,,29000,45410400,1565.8759
20130415,97880,JP3651020004,01,0111,9050, , ,1567,1568,1520,1559,,,,38600,59755500,1548.0699
20130416,97880,JP3651020004,01,0111,9050, , ,1519,1552,1505,1537,,,,32400,49568100,1529.8796
20130417,97880,JP3651020004,01,0111,9050, , ,1537,1555,1531,1542,,,,46200,71416100,1545.803
20130418,97880,JP3651020004,01,0111,9050, , ,1540,1602,1525,1577,,,,51100,80102900,1567.5714
20130419,97880,JP3651020004,01,0111,9050, , ,1617,1650,1598,1650,,,,114100,185418700,1625.0543
20130422,97880,JP3651020004,01,0111,9050, , ,1674,1690,1660,1666,,,,64100,107296600,1673.8939
20130423,97880,JP3651020004,01,0111,9050, , ,1676,1715,1635,1709,,,,132200,222720200,1684.7216
20130424,97880,JP3651020004,01,0111,9050, , ,1730,1794,1718,1792,,,,84800,148762600,1754.2759
20130425,97880,JP3651020004,01,0111,9050, , ,1793,1826,1754,1822,,,,76400,137157300,1795.2526
20130426,97880,JP3651020004,01,0111,9050, , ,1818,1818,1704,1712,,,,59700,104328500,1747.5461
20130430,97880,JP3651020004,01,0111,9050, , ,1750,1798,1725,1727,,,,56400,99250400,1759.7589
20130401,97900,JP3803800006,01,0111,5250, , ,652,658,622,625,,,,16600,10688300,643.8735
20130402,97900,JP3803800006,01,0111,5250, , ,632,632,599,602,,,,15600,9479100,607.6346
20130403,97900,JP3803800006,01,0111,5250, , ,602,603,595,599,,,,14400,8649600,600.6667
20130404,97900,JP3803800006,01,0111,5250, , ,613,624,607,624,,,,8700,5339800,613.7701
20130405,97900,JP3803800006,01,0111,5250, , ,626,647,621,621,2,3,621,14300,9085100,635.3217
20130408,97900,JP3803800006,01,0111,5250, , ,648,658,638,650,,,,8900,5773300,648.6854
20130409,97900,JP3803800006,01,0111,5250, , ,653,665,650,663,,,,13500,8868600,656.9333
20130410,97900,JP3803800006,01,0111,5250, , ,665,666,650,666,,,,10000,6599000,659.9
20130411,97900,JP3803800006,01,0111,5250, , ,659,659,642,648,,,,14000,9109700,650.6929
20130412,97900,JP3803800006,01,0111,5250, , ,644,657,644,650,,,,8300,5384200,648.6988
20130415,97900,JP3803800006,01,0111,5250, , ,650,654,626,642,,,,4100,2631300,641.7805
20130416,97900,JP3803800006,01,0111,5250, , ,643,655,633,655,,,,8400,5421600,645.4286
20130417,97900,JP3803800006,01,0111,5250, , ,658,665,650,655,,,,9700,6380100,657.7423
20130418,97900,JP3803800006,01,0111,5250, , ,655,680,643,680,,,,11200,7466800,666.6786
20130419,97900,JP3803800006,01,0111,5250, , ,680,683,670,677,,,,20600,13905900,675.0437
20130422,97900,JP3803800006,01,0111,5250, , ,683,690,666,676,,,,15200,10315300,678.6382
20130423,97900,JP3803800006,01,0111,5250, , ,766,769,725,739,,,,94500,70530900,746.3587
20130424,97900,JP3803800006,01,0111,5250, , ,741,748,729,740,,,,26100,19354600,741.5556
20130425,97900,JP3803800006,01,0111,5250, , ,731,735,713,723,,,,15000,10876900,725.1267
20130426,97900,JP3803800006,01,0111,5250, , ,715,717,704,715,,,,12200,8681500,711.5984
20130430,97900,JP3803800006,01,0111,5250, , ,715,729,702,718,,,,10900,7849400,720.1284
20130401,97910,JP3800000006,01,0112,9050, , ,642,642,607,607,,,,13300,8382000,630.2256
20130402,97910,JP3800000006,01,0112,9050, , ,609,620,581,620,,,,5200,3135600,603
20130403,97910,JP3800000006,01,0112,9050, , ,618,622,614,614,,,,2400,1485500,618.9583
20130404,97910,JP3800000006,01,0112,9050, , ,613,620,590,614,,,,6800,4102000,603.2353
20130405,97910,JP3800000006,01,0112,9050, , ,630,646,630,633,,,,10100,6419600,635.604
20130408,97910,JP3800000006,01,0112,9050, , ,639,653,639,653,,,,9200,5948500,646.5761
20130409,97910,JP3800000006,01,0112,9050, , ,666,680,666,666,,,,10500,7035100,670.0095
20130410,97910,JP3800000006,01,0112,9050, , ,669,678,666,673,,,,4100,2758000,672.6829
20130411,97910,JP3800000006,01,0112,9050, , ,678,678,671,671,,,,2700,1823100,675.2222
20130412,97910,JP3800000006,01,0112,9050, , ,675,675,652,652,,,,6400,4240900,662.6406
20130415,97910,JP3800000006,01,0112,9050, , ,656,661,651,656,,,,1900,1244600,655.0526
20130416,97910,JP3800000006,01,0112,9050, , ,652,656,646,648,,,,2500,1633700,653.48
20130417,97910,JP3800000006,01,0112,9050, , ,650,657,650,655,,,,4200,2743000,653.0952
20130418,97910,JP3800000006,01,0112,9050, , ,660,666,656,662,,,,4500,2976400,661.4222
20130419,97910,JP3800000006,01,0112,9050, , ,660,660,651,653,,,,4900,3220400,657.2245
20130422,97910,JP3800000006,01,0112,9050, , ,677,677,668,668,,,,10900,7363300,675.5321
20130423,97910,JP3800000006,01,0112,9050, , ,677,677,665,675,,,,3900,2614000,670.2564
20130424,97910,JP3800000006,01,0112,9050, , ,677,677,661,670,,,,5200,3490500,671.25
20130425,97910,JP3800000006,01,0112,9050, , ,665,667,663,665,,,,2600,1729200,665.0769
20130426,97910,JP3800000006,01,0112,9050, , ,665,673,665,669,,,,11000,7365900,669.6273
20130430,97910,JP3800000006,01,0112,9050, , ,670,708,670,708,,,,23700,16186700,682.9831
20130401,97920,JP3660900006,01,0111,9050, , ,827,828,793,793,,,,312700,251300700,803.6479
20130402,97920,JP3660900006,01,0111,9050, , ,786,810,763,802,,,,329100,262116800,796.4655
20130403,97920,JP3660900006,01,0111,9050, , ,803,818,792,818,,,,203600,164438000,807.6523
20130404,97920,JP3660900006,01,0111,9050, , ,819,839,795,837,,,,533300,437794400,820.9158
20130405,97920,JP3660900006,01,0111,9050, , ,844,849,815,816,,,,461100,383662400,832.059
20130408,97920,JP3660900006,01,0111,9050, , ,824,849,820,848,,,,686700,576136800,838.9934
20130409,97920,JP3660900006,01,0111,9050, , ,851,860,838,849,,,,294700,249783600,847.586
20130410,97920,JP3660900006,01,0111,9050, , ,834,843,827,836,,,,352300,293980200,834.4598
20130411,97920,JP3660900006,01,0111,9050, , ,847,857,844,856,,,,219000,186554000,851.8447
20130412,97920,JP3660900006,01,0111,9050, , ,856,860,843,844,,,,193800,164765400,850.1827
20130415,97920,JP3660900006,01,0111,9050, , ,849,866,844,862,,,,279400,239073600,855.6679
20130416,97920,JP3660900006,01,0111,9050, , ,854,858,832,844,,,,389700,327895200,841.4042
20130417,97920,JP3660900006,01,0111,9050, , ,847,866,846,860,,,,293400,251397700,856.8429
20130418,97920,JP3660900006,01,0111,9050, , ,861,880,852,875,,,,346100,301137700,870.0887
20130419,97920,JP3660900006,01,0111,9050, , ,882,884,867,872,,,,262300,229375500,874.4777
20130422,97920,JP3660900006,01,0111,9050, , ,882,895,880,894,,,,370400,329548000,889.7084
20130423,97920,JP3660900006,01,0111,9050, , ,890,913,888,898,,,,543100,489186400,900.7299
20130424,97920,JP3660900006,01,0111,9050, , ,913,916,900,910,,,,449300,409015800,910.3401
20130425,97920,JP3660900006,01,0111,9050, , ,960,1016,960,973,,,,1945800,1916869800,985.132
20130426,97920,JP3660900006,01,0111,9050, , ,965,998,951,973,,,,733600,716019700,976.0356
20130430,97920,JP3660900006,01,0111,9050, , ,971,998,970,991,,,,479000,474160000,989.8956
20130401,97930,JP3485600005,01,0111,9050, , ,1584,1604,1511,1515,,,,187600,290055700,1546.1391
20130402,97930,JP3485600005,01,0111,9050, , ,1502,1503,1365,1483,,,,233800,344407800,1473.0873
20130403,97930,JP3485600005,01,0111,9050, , ,1480,1500,1453,1475,,,,228200,335516000,1470.2717
20130404,97930,JP3485600005,01,0111,9050, , ,1476,1560,1476,1557,,,,379700,576669900,1518.7514
20130405,97930,JP3485600005,01,0111,9050, , ,1558,1604,1515,1556,,,,396600,619806500,1562.8001
20130408,97930,JP3485600005,01,0111,9050, , ,1600,1627,1576,1624,,,,244300,392891900,1608.2354
20130409,97930,JP3485600005,01,0111,9050, , ,1631,1659,1612,1650,,,,227900,375294600,1646.7512
20130410,97930,JP3485600005,01,0111,9050, , ,1660,1693,1660,1691,,,,271200,455239300,1678.611
20130411,97930,JP3485600005,01,0111,9050, , ,1720,1761,1701,1724,,,,560800,969328700,1728.4749
20130412,97930,JP3485600005,01,0111,9050, , ,1737,1771,1646,1694,,,,682500,1165002400,1706.9632
20130415,97930,JP3485600005,01,0111,9050, , ,1690,1790,1688,1722,,,,568200,983616700,1731.11
