Date,Issue code,ISIN code,Exchange code,Issue classification,Industry code,Securities under supervision and to be delisted flag,Ex-rights flag,Open,High,Low,Close,Final quote identifier,Final quote flag,Final quote,Trading volume,Turnover value,All-day VWAP
20131202,97760,JP3321100004,01,0124,9050, , ,1015,1020,1005,1010,,,,11400,11525300,1010.9912
20131203,97760,JP3321100004,01,0124,9050, , ,1010,1018,996,997,,,,7200,7207900,1001.0972
20131204,97760,JP3321100004,01,0124,9050, , ,990,993,961,980,,,,8000,7835200,979.4
20131205,97760,JP3321100004,01,0124,9050, , ,972,987,971,987,,,,3000,2928600,976.2
20131206,97760,JP3321100004,01,0124,9050, , ,978,983,970,981,,,,6700,6545600,976.9552
20131209,97760,JP3321100004,01,0124,9050, , ,981,981,971,978,,,,3000,2926300,975.4333
20131210,97760,JP3321100004,01,0124,9050, , ,970,984,970,982,,,,7300,7088200,970.9863
20131211,97760,JP3321100004,01,0124,9050, , ,978,988,973,979,,,,1800,1758100,976.7222
20131212,97760,JP3321100004,01,0124,9050, , ,971,975,962,973,,,,11300,10921600,966.5133
20131213,97760,JP3321100004,01,0124,9050, , ,960,985,954,960,,,,9800,9420400,961.2653
20131216,97760,JP3321100004,01,0124,9050, , ,965,965,927,955,,,,9000,8575800,952.8667
20131217,97760,JP3321100004,01,0124,9050, , ,940,945,934,934,,,,3000,2820600,940.2
20131218,97760,JP3321100004,01,0124,9050, , ,935,943,930,943,,,,3600,3377300,938.1389
20131219,97760,JP3321100004,01,0124,9050, , ,943,945,933,940,,,,1100,1035800,941.6364
20131220,97760,JP3321100004,01,0124,9050, , ,940,944,940,940,,,,6100,5735800,940.2951
20131224,97760,JP3321100004,01,0124,9050, , ,940,940,930,935,,,,10500,9820100,935.2476
20131225,97760,JP3321100004,01,0124,9050, , ,935,940,927,930,,,,3000,2796200,932.0667
20131226,97760,JP3321100004,01,0124,9050, , ,930,968,930,968,,,,1900,1780600,937.1579
20131227,97760,JP3321100004,01,0124,9050, , ,972,985,970,985,,,,1000,980600,980.6
20131230,97760,JP3321100004,01,0124,9050, , ,985,1020,955,1020,,,,13300,13246200,995.9549
20131202,97780,JP3399750003,01,0124,9050, , ,321,321,321,321,,,,2000,642000,321
20131203,97780,JP3399750003,01,0124,9050, , ,320,320,320,320,,,,1000,320000,320
20131204,97780,JP3399750003,01,0124,9050, , ,321,321,320,321,,,,4000,1282000,320.5
20131205,97780,JP3399750003,01,0124,9050, , ,326,326,326,326,,,,1000,326000,326
20131206,97780,JP3399750003,01,0124,9050, , ,325,325,325,325,,,,3000,975000,325
