Date,Issue code,ISIN code,Exchange code,Issue classification,Industry code,Securities under supervision and to be delisted flag,Ex-rights flag,Open,High,Low,Close,Final quote identifier,Final quote flag,Final quote,Trading volume,Turnover value,All-day VWAP
20180501,97760,JP3321100004,01,0124,9050, , ,2105,2105,2105,2105,,,,100,210500,2105
20180502,97760,JP3321100004,01,0124,9050, , ,2106,2106,2106,2106,,,,100,210600,2106
20180507,97760,JP3321100004,01,0124,9050, , ,2107,2107,2061,2061,,,,1100,2299100,2090.0909
20180508,97760,JP3321100004,01,0124,9050, , ,2094,2144,2094,2103,,,,2100,4417900,2103.7619
20180509,97760,JP3321100004,01,0124,9050, , ,2100,2100,2100,2100,,,,300,630000,2100
20180510,97760,JP3321100004,01,0124,9050, , ,2121,2121,2111,2121,,,,700,1480700,2115.2857
20180511,97760,JP3321100004,01,0124,9050, , ,2142,2144,2101,2122,,,,2800,5969900,2132.1071
20180514,97760,JP3321100004,01,0124,9050, , ,2298,2298,2229,2260,,,,4600,10407600,2262.5217
20180515,97760,JP3321100004,01,0124,9050, , ,2298,2298,2283,2293,,,,900,2064700,2294.1111
20180516,97760,JP3321100004,01,0124,9050, , ,2299,2350,2250,2350,,,,6000,13933300,2322.2167
20180517,97760,JP3321100004,01,0124,9050, , ,2377,2388,2377,2381,,,,700,1666200,2380.2857
20180518,97760,JP3321100004,01,0124,9050, , ,2389,2389,2380,2380,,,,200,476900,2384.5
20180521,97760,JP3321100004,01,0124,9050, , ,2280,2380,2280,2380,,,,2100,4956300,2360.1429
20180522,97760,JP3321100004,01,0124,9050, , ,,,,,,,,,,
20180523,97760,JP3321100004,01,0124,9050, , ,2375,2375,2375,2375,,,,200,475000,2375
20180524,97760,JP3321100004,01,0124,9050, , ,2355,2355,2355,2355,,,,100,235500,2355
20180525,97760,JP3321100004,01,0124,9050, , ,2355,2356,2355,2356,,,,1000,2355800,2355.8
20180528,97760,JP3321100004,01,0124,9050, , ,2360,2370,2360,2370,,,,3300,7789000,2360.303
20180529,97760,JP3321100004,01,0124,9050, , ,2360,2370,2360,2370,,,,800,1889000,2361.25
20180530,97760,JP3321100004,01,0124,9050, , ,2370,2370,2370,2370,,,,200,474000,2370
20180531,97760,JP3321100004,01,0124,9050, , ,2367,2388,2367,2388,,,,1200,2847200,2372.6667
20180501,97780,JP3399750003,01,0124,9050, , ,4570,4570,4570,4570,,,,200,914000,4570
20180502,97780,JP3399750003,01,0124,9050, , ,4615,4615,4615,4615,,,,200,923000,4615
20180507,97780,JP3399750003,01,0124,9050, , ,4615,4615,4615,4615,,,,200,923000,4615
20180508,97780,JP3399750003,01,0124,9050, , ,4615,4615,4615,4615,,,,200,923000,4615
20180509,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20180510,97780,JP3399750003,01,0124,9050, , ,4620,4620,4595,4615,,,,500,2302000,4604
20180511,97780,JP3399750003,01,0124,9050, , ,4590,4590,4570,4570,,,,300,1374500,4581.6667
20180514,97780,JP3399750003,01,0124,9050, , ,4570,4570,4570,4570,,,,200,914000,4570
20180515,97780,JP3399750003,01,0124,9050, , ,4525,4525,4525,4525,,,,100,452500,4525
20180516,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20180517,97780,JP3399750003,01,0124,9050, , ,4530,4530,4530,4530,,,,100,453000,4530
20180518,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20180521,97780,JP3399750003,01,0124,9050, , ,4575,4575,4575,4575,,,,100,457500,4575
20180522,97780,JP3399750003,01,0124,9050, , ,4590,4600,4590,4600,,,,200,919000,4595
20180523,97780,JP3399750003,01,0124,9050, , ,4600,4630,4600,4630,,,,300,1383000,4610
20180524,97780,JP3399750003,01,0124,9050, , ,4640,4640,4630,4630,,,,300,1390000,4633.3333
20180525,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20180528,97780,JP3399750003,01,0124,9050, , ,4775,4775,4655,4655,,,,300,1415000,4716.6667
20180529,97780,JP3399750003,01,0124,9050, , ,4650,4650,4650,4650,,,,200,930000,4650
20180530,97780,JP3399750003,01,0124,9050, , ,4650,4650,4650,4650,,,,100,465000,4650
20180531,97780,JP3399750003,01,0124,9050, , ,4640,4640,4640,4640,,,,100,464000,4640
20180501,97800,JP3773200005,01,0124,9050, , ,2534,2549,2534,2549,,,,500,1271400,2542.8
20180502,97800,JP3773200005,01,0124,9050, , ,2523,2523,2523,2523,,,,200,504600,2523
20180507,97800,JP3773200005,01,0124,9050, , ,2523,2523,2523,2523,,,,100,252300,2523
20180508,97800,JP3773200005,01,0124,9050, , ,2548,2548,2548,2548,,,,100,254800,2548
20180509,97800,JP3773200005,01,0124,9050, , ,2540,2540,2540,2540,,,,1000,2540000,2540
20180510,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20180511,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20180514,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20180515,97800,JP3773200005,01,0124,9050, , ,2540,2600,2540,2600,,,,1100,2840000,2581.8182
20180516,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20180517,97800,JP3773200005,01,0124,9050, , ,2630,2650,2630,2650,,,,500,1317600,2635.2
20180518,97800,JP3773200005,01,0124,9050, , ,2650,2650,2650,2650,,,,500,1325000,2650
20180521,97800,JP3773200005,01,0124,9050, , ,2632,2633,2631,2631,,,,400,1052800,2632
20180522,97800,JP3773200005,01,0124,9050, , ,2631,2631,2631,2631,,,,100,263100,2631
20180523,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20180524,97800,JP3773200005,01,0124,9050, , ,2631,2631,2631,2631,,,,300,789300,2631
20180525,97800,JP3773200005,01,0124,9050, , ,2648,2648,2648,2648,,,,200,529600,2648
20180528,97800,JP3773200005,01,0124,9050, , ,2648,2649,2634,2634,,,,500,1321300,2642.6
20180529,97800,JP3773200005,01,0124,9050, , ,2646,2646,2646,2646,,,,100,264600,2646
20180530,97800,JP3773200005,01,0124,9050, , ,2618,2618,2600,2600,,,,800,2086700,2608.375
20180531,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20180501,97820,JP3548550007,01,0124,9050, , ,1520,1528,1509,1515,,,,3300,5006700,1517.1818
20180502,97820,JP3548550007,01,0124,9050, , ,1511,1528,1503,1515,,,,2500,3780900,1512.36
20180507,97820,JP3548550007,01,0124,9050, , ,1528,1550,1524,1541,,,,5900,9074600,1538.0678
20180508,97820,JP3548550007,01,0124,9050, , ,1497,1497,1435,1439,,,,21100,30845400,1461.8673
20180509,97820,JP3548550007,01,0124,9050, , ,1439,1439,1405,1415,,,,9800,13913200,1419.7143
20180510,97820,JP3548550007,01,0124,9050, , ,1407,1420,1360,1362,,,,9800,13594400,1387.1837
20180511,97820,JP3548550007,01,0124,9050, , ,1361,1379,1353,1358,,,,17700,24074400,1360.1356
20180514,97820,JP3548550007,01,0124,9050, , ,1356,1358,1339,1358,,,,165300,223950900,1354.8149
20180515,97820,JP3548550007,01,0124,9050, , ,1362,1369,1340,1340,,,,5500,7423000,1349.6364
20180516,97820,JP3548550007,01,0124,9050, , ,1340,1357,1340,1345,,,,2400,3229900,1345.7917
20180517,97820,JP3548550007,01,0124,9050, , ,1345,1360,1340,1347,,,,7300,9818700,1345.0274
20180518,97820,JP3548550007,01,0124,9050, , ,1342,1366,1340,1358,,,,4500,6070000,1348.8889
20180521,97820,JP3548550007,01,0124,9050, , ,1358,1360,1340,1360,,,,6200,8345900,1346.1129
20180522,97820,JP3548550007,01,0124,9050, , ,1371,1391,1371,1390,,,,5000,6909000,1381.8
20180523,97820,JP3548550007,01,0124,9050, , ,1390,1390,1361,1367,,,,4700,6454700,1373.3404
20180524,97820,JP3548550007,01,0124,9050, , ,1367,1373,1360,1373,,,,2800,3825600,1366.2857
20180525,97820,JP3548550007,01,0124,9050, , ,1371,1393,1366,1389,,,,7100,9774700,1376.7183
20180528,97820,JP3548550007,01,0124,9050, , ,1395,1398,1394,1397,,,,2900,4047100,1395.5517
20180529,97820,JP3548550007,01,0124,9050, , ,1397,1397,1379,1379,,,,800,1109300,1386.625
20180530,97820,JP3548550007,01,0124,9050, , ,1379,1385,1360,1360,,,,4500,6180400,1373.4222
20180531,97820,JP3548550007,01,0124,9050, , ,1380,1380,1351,1367,,,,5600,7636200,1363.6071
20180501,97830,JP3835620000,01,0111,9050, , ,4015,4040,3980,4035,,,,226900,911686000,4018.0079
20180502,97830,JP3835620000,01,0111,9050, , ,4050,4120,4020,4105,,,,312900,1276940500,4080.9859
20180507,97830,JP3835620000,01,0111,9050, , ,4100,4170,4090,4165,,,,296000,1224744500,4137.6503
20180508,97830,JP3835620000,01,0111,9050, , ,4155,4190,4140,4165,,,,311600,1298233500,4166.3463
20180509,97830,JP3835620000,01,0111,9050, , ,4135,4180,4115,4170,,,,244400,1014668500,4151.6714
20180510,97830,JP3835620000,01,0111,9050, , ,4160,4185,4105,4140,,,,329900,1368623000,4148.5996
20180511,97830,JP3835620000,01,0111,9050, , ,3800,4035,3800,4010,,,,1367800,5350989000,3912.1136
20180514,97830,JP3835620000,01,0111,9050, , ,4055,4055,3890,3920,,,,557200,2201050000,3950.1974
20180515,97830,JP3835620000,01,0111,9050, , ,4045,4070,3975,4015,,,,487300,1963910000,4030.1867
20180516,97830,JP3835620000,01,0111,9050, , ,4045,4070,4030,4060,,,,321100,1302579000,4056.6148
20180517,97830,JP3835620000,01,0111,9050, , ,4055,4060,4020,4045,,,,195100,788484000,4041.4352
20180518,97830,JP3835620000,01,0111,9050, , ,4095,4190,4095,4170,,,,373200,1550113500,4153.5732
20180521,97830,JP3835620000,01,0111,9050, , ,4140,4155,4050,4070,,,,305400,1247796000,4085.776
20180522,97830,JP3835620000,01,0111,9050, , ,4100,4100,3990,4040,,,,365000,1472149000,4033.2849
20180523,97830,JP3835620000,01,0111,9050, , ,4055,4080,4015,4045,,,,330800,1337831500,4044.2307
20180524,97830,JP3835620000,01,0111,9050, , ,4065,4160,4065,4130,,,,507200,2093859500,4128.2719
20180525,97830,JP3835620000,01,0111,9050, , ,4105,4150,4085,4090,,,,303900,1248259000,4107.4663
20180528,97830,JP3835620000,01,0111,9050, , ,4090,4120,4045,4070,,,,178300,725305000,4067.8912
20180529,97830,JP3835620000,01,0111,9050, , ,4055,4080,4025,4075,,,,268100,1087719500,4057.141
20180530,97830,JP3835620000,01,0111,9050, , ,4010,4040,3940,3970,,,,591600,2357063000,3984.2174
20180531,97830,JP3835620000,01,0111,9050, , ,3950,3970,3865,3960,,,,1342500,5299578000,3947.5441
20180501,97870,JP3389700000,01,0111,9050, , ,3825,3865,3795,3860,,,,63500,243861000,3840.3307
20180502,97870,JP3389700000,01,0111,9050, , ,3865,3865,3805,3825,,,,35000,133968500,3827.6714
20180507,97870,JP3389700000,01,0111,9050, , ,3825,3840,3790,3835,,,,46500,177441500,3815.9462
20180508,97870,JP3389700000,01,0111,9050, , ,3825,3850,3815,3830,,,,50900,195139000,3833.7721
20180509,97870,JP3389700000,01,0111,9050, , ,3845,3890,3840,3875,,,,50600,195876500,3871.0771
20180510,97870,JP3389700000,01,0111,9050, , ,3870,3875,3845,3870,,,,20300,78456000,3864.8276
20180511,97870,JP3389700000,01,0111,9050, , ,3870,3920,3870,3900,,,,47100,183846500,3903.3227
20180514,97870,JP3389700000,01,0111,9050, , ,3940,3975,3930,3970,,,,42300,167482000,3959.3853
20180515,97870,JP3389700000,01,0111,9050, , ,3975,4000,3960,3990,,,,47400,189049500,3988.3861
20180516,97870,JP3389700000,01,0111,9050, , ,3990,3995,3970,3985,,,,36400,145060500,3985.1786
20180517,97870,JP3389700000,01,0111,9050, , ,4000,4000,3940,3955,,,,34000,134660000,3960.5882
20180518,97870,JP3389700000,01,0111,9050, , ,3975,3975,3925,3965,,,,23400,92528500,3954.2094
20180521,97870,JP3389700000,01,0111,9050, , ,3965,3985,3945,3975,,,,39600,157291500,3972.0076
20180522,97870,JP3389700000,01,0111,9050, , ,3950,3965,3915,3915,,,,24600,96701000,3930.935
