Date,Issue code,ISIN code,Exchange code,Issue classification,Industry code,Securities under supervision and to be delisted flag,Ex-rights flag,Open,High,Low,Close,Final quote identifier,Final quote flag,Final quote,Trading volume,Turnover value,All-day VWAP
20180301,97760,JP3321100004,01,0124,9050, , ,1965,1965,1899,1928,,,,1500,2880400,1920.2667
20180302,97760,JP3321100004,01,0124,9050, , ,1928,1928,1898,1910,,,,3200,6108500,1908.9063
20180305,97760,JP3321100004,01,0124,9050, , ,1950,1950,1910,1911,,,,1100,2121100,1928.2727
20180306,97760,JP3321100004,01,0124,9050, , ,1950,1950,1950,1950,,,,100,195000,1950
20180307,97760,JP3321100004,01,0124,9050, , ,1946,1946,1927,1930,,,,1200,2323000,1935.8333
20180308,97760,JP3321100004,01,0124,9050, , ,1945,1945,1931,1931,,,,400,773800,1934.5
20180309,97760,JP3321100004,01,0124,9050, , ,1932,1939,1932,1934,,,,500,966900,1933.8
20180312,97760,JP3321100004,01,0124,9050, , ,1946,1946,1928,1935,,,,900,1740200,1933.5556
20180313,97760,JP3321100004,01,0124,9050, , ,1937,1973,1937,1959,,,,1400,2725600,1946.8571
20180314,97760,JP3321100004,01,0124,9050, , ,1977,1977,1960,1966,,,,1600,3146100,1966.3125
20180315,97760,JP3321100004,01,0124,9050, , ,1975,2021,1975,2021,,,,2900,5753600,1984
20180316,97760,JP3321100004,01,0124,9050, , ,2019,2091,1981,2061,,,,9400,19068100,2028.5213
20180319,97760,JP3321100004,01,0124,9050, , ,2086,2106,2063,2100,,,,1700,3555300,2091.3529
20180320,97760,JP3321100004,01,0124,9050, , ,2100,2121,2092,2112,,,,2400,5063500,2109.7917
20180322,97760,JP3321100004,01,0124,9050, , ,2134,2235,2134,2208,,,,2000,4359900,2179.95
20180323,97760,JP3321100004,01,0124,9050, , ,2258,2260,2216,2245,,,,7400,16606800,2244.1622
20180326,97760,JP3321100004,01,0124,9050, , ,2290,2390,2201,2280,,,,5100,11664300,2287.1176
20180327,97760,JP3321100004,01,0124,9050, , ,2330,2330,2113,2295,,,,3400,7585000,2230.8824
20180328,97760,JP3321100004,01,0124,9050, ,2,2300,2300,2177,2298,,,,1700,3837700,2257.4706
20180329,97760,JP3321100004,01,0124,9050, , ,2212,2242,2207,2207,,,,2400,5330800,2221.1667
20180330,97760,JP3321100004,01,0124,9050, , ,2260,2301,2250,2250,,,,2700,6131200,2270.8148
20180301,97780,JP3399750003,01,0124,9050, , ,4390,4390,4355,4355,,,,300,1313500,4378.3333
20180302,97780,JP3399750003,01,0124,9050, , ,4395,4395,4395,4395,,,,100,439500,4395
20180305,97780,JP3399750003,01,0124,9050, , ,4360,4360,4350,4350,,,,400,1742000,4355
20180306,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20180307,97780,JP3399750003,01,0124,9050, , ,4395,4395,4395,4395,,,,200,879000,4395
20180308,97780,JP3399750003,01,0124,9050, , ,4410,4410,4400,4400,,,,400,1762000,4405
20180309,97780,JP3399750003,01,0124,9050, , ,4405,4405,4400,4405,,,,400,1761500,4403.75
20180312,97780,JP3399750003,01,0124,9050, , ,4410,4410,4410,4410,,,,500,2205000,4410
20180313,97780,JP3399750003,01,0124,9050, , ,4415,4415,4415,4415,,,,100,441500,4415
20180314,97780,JP3399750003,01,0124,9050, , ,4420,4435,4420,4435,,,,500,2211500,4423
20180315,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20180316,97780,JP3399750003,01,0124,9050, , ,4455,4455,4435,4435,,,,800,3554500,4443.125
20180319,97780,JP3399750003,01,0124,9050, , ,4435,4435,4425,4425,,,,1000,4431500,4431.5
20180320,97780,JP3399750003,01,0124,9050, , ,4425,4425,4420,4420,,,,800,3537000,4421.25
20180322,97780,JP3399750003,01,0124,9050, , ,4410,4450,4405,4450,,,,300,1326500,4421.6667
20180323,97780,JP3399750003,01,0124,9050, , ,4405,4405,4400,4400,,,,200,880500,4402.5
20180326,97780,JP3399750003,01,0124,9050, , ,4375,4375,4250,4320,,,,1300,5569500,4284.2308
20180327,97780,JP3399750003,01,0124,9050, , ,4330,4330,4300,4300,,,,300,1293000,4310
20180328,97780,JP3399750003,01,0124,9050, , ,4330,4330,4330,4330,,,,100,433000,4330
20180329,97780,JP3399750003,01,0124,9050, , ,4330,4330,4330,4330,,,,400,1732000,4330
20180330,97780,JP3399750003,01,0124,9050, , ,4330,4330,4330,4330,,,,200,866000,4330
20180301,97800,JP3773200005,01,0124,9050, , ,2540,2548,2500,2500,,,,400,1008900,2522.25
20180302,97800,JP3773200005,01,0124,9050, , ,2500,2500,2500,2500,,,,200,500000,2500
20180305,97800,JP3773200005,01,0124,9050, , ,2500,2513,2487,2487,,,,300,750000,2500
20180306,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20180307,97800,JP3773200005,01,0124,9050, , ,2480,2480,2480,2480,,,,100,248000,2480
20180308,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20180309,97800,JP3773200005,01,0124,9050, , ,2480,2480,2480,2480,,,,300,744000,2480
20180312,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20180313,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20180314,97800,JP3773200005,01,0124,9050, , ,2495,2495,2495,2495,,,,100,249500,2495
20180315,97800,JP3773200005,01,0124,9050, , ,2495,2500,2490,2490,,,,300,748500,2495
20180316,97800,JP3773200005,01,0124,9050, , ,2492,2492,2492,2492,,,,300,747600,2492
20180319,97800,JP3773200005,01,0124,9050, , ,2492,2492,2492,2492,,,,100,249200,2492
20180320,97800,JP3773200005,01,0124,9050, , ,2542,2542,2542,2542,,,,200,508400,2542
20180322,97800,JP3773200005,01,0124,9050, , ,2516,2516,2516,2516,,,,100,251600,2516
20180323,97800,JP3773200005,01,0124,9050, , ,2520,2520,2482,2482,,,,2000,4989800,2494.9
20180326,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20180327,97800,JP3773200005,01,0124,9050, , ,2487,2487,2465,2470,,,,1800,4458600,2477
20180328,97800,JP3773200005,01,0124,9050, ,2,2470,2470,2470,2470,,,,100,247000,2470
20180329,97800,JP3773200005,01,0124,9050, , ,2519,2519,2518,2518,,,,200,503700,2518.5
20180330,97800,JP3773200005,01,0124,9050, , ,2468,2468,2468,2468,,,,100,246800,2468
20180301,97820,JP3548550007,01,0124,9050, , ,1488,1488,1452,1476,,,,3200,4732100,1478.7813
20180302,97820,JP3548550007,01,0124,9050, , ,1446,1459,1440,1459,,,,5600,8099500,1446.3393
20180305,97820,JP3548550007,01,0124,9050, , ,1450,1451,1431,1441,,,,7900,11378500,1440.3165
20180306,97820,JP3548550007,01,0124,9050, , ,1449,1516,1449,1494,,,,9400,13993100,1488.6277
20180307,97820,JP3548550007,01,0124,9050, , ,1506,1507,1469,1493,,,,5400,8062100,1492.9815
20180308,97820,JP3548550007,01,0124,9050, , ,1490,1550,1490,1549,,,,150900,228609100,1514.9708
20180309,97820,JP3548550007,01,0124,9050, , ,1568,1590,1519,1538,,,,13300,20730700,1558.6992
20180312,97820,JP3548550007,01,0124,9050, , ,1541,1553,1453,1553,,,,10600,16127800,1521.4906
20180313,97820,JP3548550007,01,0124,9050, , ,1550,1550,1488,1532,,,,5500,8367100,1521.2909
20180314,97820,JP3548550007,01,0124,9050, , ,1502,1524,1490,1515,,,,3200,4818300,1505.7188
20180315,97820,JP3548550007,01,0124,9050, , ,1515,1531,1508,1525,,,,5200,7881800,1515.7308
20180316,97820,JP3548550007,01,0124,9050, , ,1525,1525,1521,1524,,,,1200,1829400,1524.5
20180319,97820,JP3548550007,01,0124,9050, , ,1539,1539,1520,1530,,,,20200,30989300,1534.1238
20180320,97820,JP3548550007,01,0124,9050, , ,1537,1538,1530,1534,,,,4200,6441700,1533.7381
20180322,97820,JP3548550007,01,0124,9050, , ,1548,1548,1530,1530,,,,1800,2772400,1540.2222
20180323,97820,JP3548550007,01,0124,9050, , ,1461,1493,1461,1477,,,,9900,14572700,1471.9899
20180326,97820,JP3548550007,01,0124,9050, , ,1451,1460,1430,1460,,,,8100,11705900,1445.1728
20180327,97820,JP3548550007,01,0124,9050, , ,1530,1530,1503,1507,,,,4100,6209800,1514.5854
20180328,97820,JP3548550007,01,0124,9050, ,2,1487,1496,1487,1491,,,,1300,1935400,1488.7692
20180329,97820,JP3548550007,01,0124,9050, , ,1499,1515,1476,1505,,,,3900,5840200,1497.4872
20180330,97820,JP3548550007,01,0124,9050, , ,1504,1521,1495,1519,,,,3300,4992800,1512.9697
20180301,97830,JP3835620000,01,0111,9050, , ,3825,3855,3810,3830,,,,233000,891764000,3827.3133
20180302,97830,JP3835620000,01,0111,9050, , ,3750,3760,3705,3760,,,,496000,1853908000,3737.7177
20180305,97830,JP3835620000,01,0111,9050, , ,3735,3765,3725,3750,,,,265000,992601000,3745.6642
20180306,97830,JP3835620000,01,0111,9050, , ,3795,3810,3760,3790,,,,220800,836530000,3788.6322
20180307,97830,JP3835620000,01,0111,9050, , ,3780,3825,3760,3785,,,,239200,906481000,3789.6363
20180308,97830,JP3835620000,01,0111,9050, , ,3820,3845,3785,3820,,,,251800,961440000,3818.2685
20180309,97830,JP3835620000,01,0111,9050, , ,3880,3895,3770,3795,,,,329200,1259318500,3825.3903
20180312,97830,JP3835620000,01,0111,9050, , ,3850,3850,3775,3790,,,,260100,987288000,3795.8016
20180313,97830,JP3835620000,01,0111,9050, , ,3800,3880,3795,3880,,,,285500,1099409000,3850.8196
20180314,97830,JP3835620000,01,0111,9050, , ,3855,3895,3845,3865,,,,222900,863807000,3875.3118
20180315,97830,JP3835620000,01,0111,9050, , ,3870,3875,3815,3855,,,,170200,654919000,3847.9377
20180316,97830,JP3835620000,01,0111,9050, , ,3865,3880,3835,3865,,,,207700,802235500,3862.4723
20180319,97830,JP3835620000,01,0111,9050, , ,3865,3870,3765,3785,,,,194800,738200000,3789.5277
20180320,97830,JP3835620000,01,0111,9050, , ,3770,3825,3765,3810,,,,258000,981959000,3806.0426
20180322,97830,JP3835620000,01,0111,9050, , ,3805,3880,3805,3855,,,,256300,985614000,3845.5482
20180323,97830,JP3835620000,01,0111,9050, , ,3785,3800,3705,3715,,,,333800,1247086000,3736.0276
20180326,97830,JP3835620000,01,0111,9050, , ,3700,3740,3670,3740,,,,360300,1334913500,3705.0056
20180327,97830,JP3835620000,01,0111,9050, , ,3750,3865,3745,3865,,,,395600,1514934500,3829.4603
20180328,97830,JP3835620000,01,0111,9050, ,2,3745,3810,3730,3810,,,,299400,1131676000,3779.813
20180329,97830,JP3835620000,01,0111,9050, , ,3825,3845,3795,3820,,,,195200,745175000,3817.4949
20180330,97830,JP3835620000,01,0111,9050, , ,3855,3865,3825,3855,,,,142500,548774500,3851.0491
20180301,97870,JP3389700000,01,0111,9050, , ,3745,3745,3700,3725,,,,70500,262062500,3717.1986
20180302,97870,JP3389700000,01,0111,9050, , ,3660,3680,3640,3670,,,,74800,273715500,3659.2981
20180305,97870,JP3389700000,01,0111,9050, , ,3670,3710,3670,3700,,,,60200,222488000,3695.814
20180306,97870,JP3389700000,01,0111,9050, , ,3765,3785,3755,3760,,,,45300,170623500,3766.5232
20180307,97870,JP3389700000,01,0111,9050, , ,3775,3830,3775,3830,,,,97900,372722000,3807.1706
20180308,97870,JP3389700000,01,0111,9050, , ,3850,3850,3805,3825,,,,81800,312884000,3824.9878
20180309,97870,JP3389700000,01,0111,9050, , ,3835,3850,3760,3785,,,,148900,565606000,3798.5628
20180312,97870,JP3389700000,01,0111,9050, , ,3815,3820,3790,3810,,,,81700,310741500,3803.4455
20180313,97870,JP3389700000,01,0111,9050, , ,3805,3850,3800,3850,,,,115100,438917000,3813.3536
20180314,97870,JP3389700000,01,0111,9050, , ,3835,3895,3820,3885,,,,53400,206740000,3871.5356
20180315,97870,JP3389700000,01,0111,9050, , ,3910,3930,3880,3925,,,,55500,217053000,3910.8649
20180316,97870,JP3389700000,01,0111,9050, , ,3935,3950,3900,3905,,,,126700,496221000,3916.5036
20180319,97870,JP3389700000,01,0111,9050, , ,3950,3970,3875,3910,,,,105900,414811500,3917.0113
20180320,97870,JP3389700000,01,0111,9050, , ,3910,3950,3890,3950,,,,97300,382050500,3926.5211
20180322,97870,JP3389700000,01,0111,9050, , ,3920,3930,3885,3925,,,,63000,246629000,3914.746
20180323,97870,JP3389700000,01,0111,9050, , ,3855,3860,3740,3750,,,,70100,265302500,3784.6291
20180326,97870,JP3389700000,01,0111,9050, , ,3680,3705,3650,3700,,,,89800,330138500,3676.3753
20180327,97870,JP3389700000,01,0111,9050, , ,3710,3840,3700,3840,,,,127500,485413500,3807.1647
20180328,97870,JP3389700000,01,0111,9050, , ,3780,3835,3760,3790,,,,131700,499717500,3794.3622
20180329,97870,JP3389700000,01,0111,9050, , ,3820,3830,3780,3820,,,,113900,433409000,3805.1712
20180330,97870,JP3389700000,01,0111,9050, , ,3830,3865,3815,3850,,,,47800,183865500,3846.5586
20180301,97880,JP3651020004,01,0111,9050, , ,1026,1026,1009,1011,,,,64600,65797600,1018.5387
20180302,97880,JP3651020004,01,0111,9050, , ,1011,1014,1000,1003,,,,75000,75510500,1006.8067
20180305,97880,JP3651020004,01,0111,9050, , ,1004,1014,1000,1006,,,,64800,65170000,1005.7099
20180306,97880,JP3651020004,01,0111,9050, , ,1016,1027,1010,1014,,,,77500,78851400,1017.4374
20180307,97880,JP3651020004,01,0111,9050, , ,1027,1037,1018,1023,,,,90200,92669800,1027.3814
20180308,97880,JP3651020004,01,0111,9050, , ,1037,1046,1030,1034,,,,127200,131901300,1036.9599
20180309,97880,JP3651020004,01,0111,9050, , ,1048,1074,1029,1035,,,,147900,155390200,1050.6437
20180312,97880,JP3651020004,01,0111,9050, , ,1048,1063,1040,1043,,,,126900,133362800,1050.9283
20180313,97880,JP3651020004,01,0111,9050, , ,1044,1055,1044,1054,,,,49000,51430200,1049.5959
20180314,97880,JP3651020004,01,0111,9050, , ,1060,1071,1055,1059,,,,90600,96408900,1064.1159
20180315,97880,JP3651020004,01,0111,9050, , ,1063,1066,1049,1057,,,,50200,53198100,1059.7231
20180316,97880,JP3651020004,01,0111,9050, , ,1064,1070,1060,1062,,,,92600,98636100,1065.1847
20180319,97880,JP3651020004,01,0111,9050, , ,1065,1067,1036,1040,,,,64900,68403400,1053.9815
20180320,97880,JP3651020004,01,0111,9050, , ,1035,1044,1029,1038,,,,43200,44793100,1036.8773
20180322,97880,JP3651020004,01,0111,9050, , ,1031,1035,998,998,,,,89300,90563900,1014.1534
20180323,97880,JP3651020004,01,0111,9050, , ,998,1001,954,956,,,,96700,94171000,973.8469
20180326,97880,JP3651020004,01,0111,9050, , ,951,952,932,948,,,,112300,105987700,943.7907
20180327,97880,JP3651020004,01,0111,9050, , ,946,969,945,962,,,,127600,121740200,954.0768
20180328,97880,JP3651020004,01,0111,9050, ,2,937,958,934,956,,,,92900,87564500,942.5673
20180329,97880,JP3651020004,01,0111,9050, , ,970,980,952,956,,,,48600,46813600,963.2428
20180330,97880,JP3651020004,01,0111,9050, , ,966,971,952,954,,,,19800,18991500,959.1667
20180301,97900,JP3803800006,01,0111,5250, , ,2415,2422,2381,2394,,,,62000,149162400,2405.8452
20180302,97900,JP3803800006,01,0111,5250, , ,2370,2418,2332,2382,,,,58600,139557000,2381.5188
20180305,97900,JP3803800006,01,0111,5250, , ,2366,2379,2282,2291,,,,50900,117883300,2315.9784
20180306,97900,JP3803800006,01,0111,5250, , ,2337,2446,2337,2374,,,,77200,184750400,2393.1399
20180307,97900,JP3803800006,01,0111,5250, , ,2380,2406,2343,2361,,,,40000,94883000,2372.075
20180308,97900,JP3803800006,01,0111,5250, , ,2373,2408,2361,2394,,,,24800,59164800,2385.6774
20180309,97900,JP3803800006,01,0111,5250, , ,2395,2420,2350,2366,,,,41000,97592800,2380.3122
20180312,97900,JP3803800006,01,0111,5250, , ,2371,2441,2340,2360,,,,52700,126306400,2396.7059
20180313,97900,JP3803800006,01,0111,5250, , ,2345,2427,2340,2416,,,,47200,113244300,2399.2436
20180314,97900,JP3803800006,01,0111,5250, , ,2392,2436,2383,2429,,,,29000,70150500,2418.9828
20180315,97900,JP3803800006,01,0111,5250, , ,2401,2425,2369,2412,,,,22100,53105600,2402.9683
20180316,97900,JP3803800006,01,0111,5250, , ,2399,2406,2372,2379,,,,34400,82021600,2384.3488
20180319,97900,JP3803800006,01,0111,5250, , ,2373,2378,2307,2349,,,,50900,119168600,2341.2299
20180320,97900,JP3803800006,01,0111,5250, , ,2370,2467,2323,2423,,,,147300,356597800,2420.8948
20180322,97900,JP3803800006,01,0111,5250, , ,2473,2517,2421,2422,,,,85400,210685500,2467.0433
20180323,97900,JP3803800006,01,0111,5250, , ,2322,2332,2269,2312,,,,116700,268224800,2298.413
20180326,97900,JP3803800006,01,0111,5250, , ,2260,2303,2230,2290,,,,59800,135766600,2270.3445
20180327,97900,JP3803800006,01,0111,5250, , ,2340,2382,2322,2373,,,,44300,104243300,2353.1219
20180328,97900,JP3803800006,01,0111,5250, ,2,2309,2353,2302,2330,,,,39000,90730000,2326.4103
20180329,97900,JP3803800006,01,0111,5250, , ,2325,2345,2279,2307,,,,36500,84326700,2310.3205
20180330,97900,JP3803800006,01,0111,5250, , ,2330,2367,2330,2356,,,,42000,98692800,2349.8286
20180301,97910,JP3800000006,01,0112,9050, , ,858,858,840,842,,,,7600,6458600,849.8158
20180302,97910,JP3800000006,01,0112,9050, , ,831,846,827,838,,,,7600,6347100,835.1447
20180305,97910,JP3800000006,01,0112,9050, , ,832,837,822,826,,,,4200,3480400,828.6667
20180306,97910,JP3800000006,01,0112,9050, , ,830,842,829,842,,,,5000,4171900,834.38
20180307,97910,JP3800000006,01,0112,9050, , ,837,837,823,824,,,,2200,1819600,827.0909
20180308,97910,JP3800000006,01,0112,9050, , ,824,843,824,840,,,,2800,2341200,836.1429
20180309,97910,JP3800000006,01,0112,9050, , ,846,846,838,846,,,,3700,3127100,845.1622
20180312,97910,JP3800000006,01,0112,9050, , ,850,851,830,831,,,,9000,7563300,840.3667
20180313,97910,JP3800000006,01,0112,9050, , ,829,833,821,821,,,,8900,7364300,827.4494
20180314,97910,JP3800000006,01,0112,9050, , ,818,834,818,826,,,,7600,6237500,820.7237
20180315,97910,JP3800000006,01,0112,9050, , ,822,822,818,822,,,,1700,1395600,820.9412
20180316,97910,JP3800000006,01,0112,9050, , ,819,821,812,812,,,,2700,2203400,816.0741
20180319,97910,JP3800000006,01,0112,9050, , ,809,809,802,803,,,,4600,3702000,804.7826
20180320,97910,JP3800000006,01,0112,9050, , ,803,805,801,803,,,,4600,3693500,802.9348
20180322,97910,JP3800000006,01,0112,9050, , ,801,819,801,819,,,,8500,6861000,807.1765
20180323,97910,JP3800000006,01,0112,9050, , ,806,806,794,796,,,,7700,6147100,798.3247
20180326,97910,JP3800000006,01,0112,9050, , ,781,796,778,778,,,,8400,6591200,784.6667
20180327,97910,JP3800000006,01,0112,9050, , ,781,811,781,791,,,,3600,2860400,794.5556
20180328,97910,JP3800000006,01,0112,9050, ,2,785,785,765,770,,,,5400,4155200,769.4815
20180329,97910,JP3800000006,01,0112,9050, , ,770,779,770,779,,,,3300,2545900,771.4848
20180330,97910,JP3800000006,01,0112,9050, , ,779,798,774,795,,,,3700,2909300,786.2973
20180301,97920,JP3660900006,01,0111,9050, , ,1163,1179,1154,1158,,,,209400,243490400,1162.8004
20180302,97920,JP3660900006,01,0111,9050, , ,1143,1143,1129,1134,,,,127600,144886500,1135.4741
