Date,Issue code,ISIN code,Exchange code,Issue classification,Industry code,Securities under supervision and to be delisted flag,Ex-rights flag,Open,High,Low,Close,Final quote identifier,Final quote flag,Final quote,Trading volume,Turnover value,All-day VWAP
20180201,97760,JP3321100004,01,0124,9050, , ,1802,1809,1802,1806,,,,1500,2708200,1805.4667
20180202,97760,JP3321100004,01,0124,9050, , ,1827,1830,1826,1830,,,,3600,6583900,1828.8611
20180205,97760,JP3321100004,01,0124,9050, , ,1853,1853,1830,1833,,,,1600,2939700,1837.3125
20180206,97760,JP3321100004,01,0124,9050, , ,1824,1824,1708,1748,,,,2700,4847000,1795.1852
20180207,97760,JP3321100004,01,0124,9050, , ,1729,1750,1729,1750,,,,900,1566600,1740.6667
20180208,97760,JP3321100004,01,0124,9050, , ,1750,1751,1750,1750,,,,1800,3150400,1750.2222
20180209,97760,JP3321100004,01,0124,9050, , ,1725,1731,1720,1730,,,,1900,3284400,1728.6316
20180213,97760,JP3321100004,01,0124,9050, , ,1887,1887,1851,1851,,,,2700,5090500,1885.3704
20180214,97760,JP3321100004,01,0124,9050, , ,1850,1852,1850,1850,,,,7700,14245500,1850.0649
20180215,97760,JP3321100004,01,0124,9050, , ,1877,1929,1867,1929,,,,7800,14699600,1884.5641
20180216,97760,JP3321100004,01,0124,9050, , ,1928,1940,1927,1940,,,,2400,4640600,1933.5833
20180219,97760,JP3321100004,01,0124,9050, , ,1950,1988,1941,1988,,,,2100,4117200,1960.5714
20180220,97760,JP3321100004,01,0124,9050, , ,2000,2024,2000,2005,,,,4400,8828000,2006.3636
20180221,97760,JP3321100004,01,0124,9050, , ,2000,2009,1951,1955,,,,3000,5963000,1987.6667
20180222,97760,JP3321100004,01,0124,9050, , ,1951,1958,1944,1944,,,,1300,2532600,1948.1538
20180223,97760,JP3321100004,01,0124,9050, , ,2000,2000,1900,1900,,,,10100,19323200,1913.1881
20180226,97760,JP3321100004,01,0124,9050, , ,1900,1955,1900,1920,,,,2500,4761700,1904.68
20180227,97760,JP3321100004,01,0124,9050, , ,1955,1955,1937,1953,,,,2100,4103200,1953.9048
20180228,97760,JP3321100004,01,0124,9050, , ,1971,1971,1939,1963,,,,500,977600,1955.2
20180201,97780,JP3399750003,01,0124,9050, , ,4800,4830,4730,4730,,,,600,2876000,4793.3333
20180202,97780,JP3399750003,01,0124,9050, , ,4730,4730,4730,4730,,,,100,473000,4730
20180205,97780,JP3399750003,01,0124,9050, , ,4645,4645,4645,4645,,,,100,464500,4645
20180206,97780,JP3399750003,01,0124,9050, , ,4645,4645,4485,4485,,,,1800,8245500,4580.8333
20180207,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20180208,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20180209,97780,JP3399750003,01,0124,9050, , ,4480,4480,4445,4445,,,,900,4018000,4464.4444
20180213,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20180214,97780,JP3399750003,01,0124,9050, , ,4460,4460,4460,4460,,,,300,1338000,4460
20180215,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20180216,97780,JP3399750003,01,0124,9050, , ,4460,4460,4460,4460,,,,100,446000,4460
20180219,97780,JP3399750003,01,0124,9050, , ,4490,4495,4460,4495,,,,800,3585000,4481.25
20180220,97780,JP3399750003,01,0124,9050, , ,4495,4495,4460,4460,,,,200,895500,4477.5
20180221,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20180222,97780,JP3399750003,01,0124,9050, , ,4425,4425,4355,4355,2,3,4360,300,1313500,4378.3333
20180223,97780,JP3399750003,01,0124,9050, , ,4430,4500,4360,4360,,,,1200,5312000,4426.6667
20180226,97780,JP3399750003,01,0124,9050, ,2,4300,4350,4300,4350,,,,300,1300000,4333.3333
20180227,97780,JP3399750003,01,0124,9050, , ,4370,4370,4370,4370,,,,100,437000,4370
20180228,97780,JP3399750003,01,0124,9050, , ,,,,,,,,,,
20180201,97800,JP3773200005,01,0124,9050, , ,2624,2624,2624,2624,,,,300,787200,2624
20180202,97800,JP3773200005,01,0124,9050, , ,2601,2601,2601,2601,,,,100,260100,2601
20180205,97800,JP3773200005,01,0124,9050, , ,2599,2599,2560,2560,,,,900,2311800,2568.6667
20180206,97800,JP3773200005,01,0124,9050, , ,2510,2510,2510,2510,,,,300,753000,2510
20180207,97800,JP3773200005,01,0124,9050, , ,,,,,,,,,,
20180208,97800,JP3773200005,01,0124,9050, , ,2460,2460,2460,2460,,,,400,984000,2460
20180209,97800,JP3773200005,01,0124,9050, , ,2461,2461,2460,2460,,,,700,1722200,2460.2857
20180213,97800,JP3773200005,01,0124,9050, , ,2426,2426,2426,2426,,,,100,242600,2426
20180214,97800,JP3773200005,01,0124,9050, , ,2410,2410,2405,2405,,,,400,963500,2408.75
20180215,97800,JP3773200005,01,0124,9050, , ,2430,2430,2430,2430,,,,100,243000,2430
20180216,97800,JP3773200005,01,0124,9050, , ,2405,2405,2405,2405,,,,100,240500,2405
20180219,97800,JP3773200005,01,0124,9050, , ,2406,2406,2406,2406,,,,100,240600,2406
20180220,97800,JP3773200005,01,0124,9050, , ,2450,2450,2450,2450,,,,100,245000,2450
20180221,97800,JP3773200005,01,0124,9050, , ,2450,2450,2450,2450,,,,200,490000,2450
20180222,97800,JP3773200005,01,0124,9050, , ,2500,2541,2500,2501,,,,400,1008200,2520.5
20180223,97800,JP3773200005,01,0124,9050, , ,2501,2551,2501,2550,,,,400,1015200,2538
20180226,97800,JP3773200005,01,0124,9050, , ,2500,2580,2500,2575,,,,1600,4053400,2533.375
20180227,97800,JP3773200005,01,0124,9050, , ,2575,2599,2575,2599,,,,700,1806400,2580.5714
20180228,97800,JP3773200005,01,0124,9050, , ,2550,2550,2549,2549,,,,300,764900,2549.6667
20180201,97820,JP3548550007,01,0124,9050, , ,1557,1590,1557,1590,,,,11300,17751100,1570.8938
20180202,97820,JP3548550007,01,0124,9050, , ,1590,1594,1562,1591,,,,4600,7276800,1581.913
20180205,97820,JP3548550007,01,0124,9050, , ,1551,1575,1532,1543,,,,12300,18990600,1543.9512
20180206,97820,JP3548550007,01,0124,9050, , ,1470,1476,1450,1458,,,,28300,41305900,1459.5724
20180207,97820,JP3548550007,01,0124,9050, , ,1497,1517,1438,1438,,,,18300,27090200,1480.3388
20180208,97820,JP3548550007,01,0124,9050, , ,1465,1503,1450,1487,,,,4900,7236900,1476.9184
20180209,97820,JP3548550007,01,0124,9050, , ,1431,1486,1427,1459,,,,6200,8976000,1447.7419
20180213,97820,JP3548550007,01,0124,9050, , ,1474,1495,1441,1441,,,,7400,10869200,1468.8108
20180214,97820,JP3548550007,01,0124,9050, , ,1453,1453,1411,1425,,,,7300,10418500,1427.1918
20180215,97820,JP3548550007,01,0124,9050, , ,1426,1445,1419,1432,,,,3800,5436100,1430.5526
20180216,97820,JP3548550007,01,0124,9050, , ,1436,1465,1436,1443,,,,2400,3486800,1452.8333
20180219,97820,JP3548550007,01,0124,9050, , ,1447,1451,1438,1446,,,,4700,6806500,1448.1915
20180220,97820,JP3548550007,01,0124,9050, , ,1446,1462,1446,1462,,,,1000,1451100,1451.1
20180221,97820,JP3548550007,01,0124,9050, , ,1470,1496,1470,1484,,,,3600,5334600,1481.8333
20180222,97820,JP3548550007,01,0124,9050, , ,1473,1479,1458,1468,,,,1900,2796300,1471.7368
