"日付","取引所コード","株式債券種別ｺｰﾄﾞ","銘柄コード","ISIN","前場始値","前場高値","前場安値","前場終値","後場始値","後場高値","後場安値","後場終値","日通し始値","日通し高値","日通し安値","日通し終値","特別気配コード","特別気配値段","清算値段／証拠金算定基準値段","売買高","売買代金","VWAP"
"20231013","01","13","    13260","","25980.0000","26035.0000","25980.0000","26035.0000","26040.0000","26080.0000","26025.0000","26080.0000","25980.0000","26080.0000","25980.0000","26080.0000"," ","0.0000","0.0000","3128","81388060","26019.2008"
"20231013","01","13","    13490","","15275.0000","15395.0000","15275.0000","15395.0000","0.0000","0.0000","0.0000","0.0000","15275.0000","15395.0000","15275.0000","15395.0000"," ","0.0000","0.0000","85","1304965","15352.5294"
"20231013","01","13","    15570","","65060.0000","65100.0000","64980.0000","65040.0000","65040.0000","65050.0000","64940.0000","65010.0000","65060.0000","65100.0000","64940.0000","65010.0000"," ","0.0000","0.0000","2849","185211960","65009.4630"
"20231013","01","13","    16720","","26300.0000","26300.0000","26275.0000","26300.0000","26315.0000","26480.0000","26315.0000","26380.0000","26300.0000","26480.0000","26275.0000","26380.0000"," ","0.0000","0.0000","134","3526080","26314.0299"
"20231013","01","13","    16730","","3040.0000","3047.0000","3001.0000","3029.0000","3032.0000","3058.0000","3030.0000","3057.0000","3040.0000","3058.0000","3001.0000","3057.0000"," ","0.0000","0.0000","600","1815590","3025.9833"
"20231013","01","13","    16740","","12195.0000","12195.0000","12030.0000","12030.0000","12075.0000","12075.0000","12035.0000","12045.0000","12195.0000","12195.0000","12030.0000","12045.0000"," ","0.0000","0.0000","269","3244995","12063.1784"
"20231013","01","13","    16750","","16105.0000","16120.0000","15810.0000","15850.0000","15855.0000","16075.0000","15830.0000","16075.0000","16105.0000","16120.0000","15810.0000","16075.0000"," ","0.0000","0.0000","199","3166630","15912.7136"
"20231013","01","13","    16760","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"," ","0.0000","0.0000","0","0","0.0000"
"20231013","01","13","    16840","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"," ","0.0000","0.0000","0","0","0.0000"
"20231013","01","13","    16850","","623.6000","623.6000","623.6000","623.6000","623.0000","623.9000","618.1000","623.9000","623.6000","623.9000","618.1000","623.9000"," ","0.0000","0.0000","690","430272","623.5826"
