"日付","取引所コード","株式債券種別ｺｰﾄﾞ","銘柄コード","ISIN","前場始値","前場高値","前場安値","前場終値","後場始値","後場高値","後場安値","後場終値","日通し始値","日通し高値","日通し安値","日通し終値","特別気配コード","特別気配値段","清算値段／証拠金算定基準値段","売買高","売買代金","VWAP"
"20220701","01","13","    13130","","3385.0000","3385.0000","3330.0000","3330.0000","3330.0000","3330.0000","3290.0000","3290.0000","3385.0000","3385.0000","3290.0000","3290.0000"," ","0.0000","0.0000","210","697950","3323.5714"
"20220701","01","13","    13260","","22880.0000","22900.0000","22790.0000","22805.0000","22725.0000","22725.0000","22590.0000","22610.0000","22880.0000","22900.0000","22590.0000","22610.0000"," ","0.0000","0.0000","12598","286900675","22773.5097"
"20220701","01","13","    13490","","14320.0000","14585.0000","14320.0000","14585.0000","14405.0000","14405.0000","14405.0000","14405.0000","14320.0000","14585.0000","14320.0000","14405.0000"," ","0.0000","0.0000","159","2282575","14355.8176"
"20220701","01","13","    13850","","5150.0000","5180.0000","5080.0000","5090.0000","5050.0000","5070.0000","5050.0000","5060.0000","5150.0000","5180.0000","5050.0000","5060.0000"," ","0.0000","0.0000","213","1083600","5087.3239"
"20220701","01","13","    13860","","9793.0000","9793.0000","9793.0000","9793.0000","9736.0000","9736.0000","9587.0000","9705.0000","9793.0000","9793.0000","9587.0000","9705.0000"," ","0.0000","0.0000","58","563646","9718.0345"
"20220701","01","13","    13870","","17985.0000","17985.0000","17985.0000","17985.0000","17565.0000","17565.0000","17565.0000","17565.0000","17985.0000","17985.0000","17565.0000","17565.0000"," ","0.0000","0.0000","2","35550","17775.0000"
"20220701","01","13","    13880","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"," ","0.0000","0.0000","0","0","0.0000"
"20220701","01","13","    13890","","11290.0000","11340.0000","11020.0000","11290.0000","10965.0000","11070.0000","10965.0000","11000.0000","11290.0000","11340.0000","10965.0000","11000.0000"," ","0.0000","0.0000","48","539435","11238.2292"
"20220701","01","13","    13900","","5580.0000","5580.0000","5580.0000","5580.0000","5580.0000","5580.0000","5530.0000","5530.0000","5580.0000","5580.0000","5530.0000","5530.0000"," ","0.0000","0.0000","83","462280","5569.6386"
"20220701","01","13","    13910","","3035.0000","3035.0000","2970.0000","3000.0000","3000.0000","3000.0000","3000.0000","3000.0000","3035.0000","3035.0000","2970.0000","3000.0000"," ","0.0000","0.0000","427","1275807","2987.8384"
